纬度,经度,SO2,NO2,PM10,污染程度,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
34.22282,108.947144,24,27,58,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.22282,108.947144,24,27,58,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.26955,108.95903,31,23,56,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.26955,108.95903,31,23,56,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.233376,108.9049,25,29,68,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.233376,108.9049,25,29,68,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.35886,108.929192,22,28,65,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.35886,108.929192,22,28,65,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.158932,108.90696,18,26,62,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.158932,108.90696,18,26,62,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.662251,109.226196,16,24,59,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.662251,109.226196,16,24,59,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.366699,109.214211,15,25,53,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.366699,109.214211,15,25,53,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.209648,108.977669,25,27,54,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.209648,108.977669,25,27,54,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.354256,109.011482,19,34,56,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.354256,109.011482,19,34,56,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.382896,108.88327,20,22,62,1,2012/5/15,0,31,8,1,0,0,1,0,0,0,0
34.382896,108.88327,20,22,62,1,2012/5/15,1,17,8,1,0,0,1,0,0,0,0
34.259781,108.856987,34,40,71,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.259781,108.856987,34,40,71,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.261593,108.98996,17,30,74,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.261593,108.98996,17,30,74,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.279709,109.07048,25,37,68,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.279709,109.07048,25,37,68,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.22282,108.947144,35,30,70,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.22282,108.947144,35,30,70,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.26955,108.95903,34,35,71,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.26955,108.95903,34,35,71,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.233376,108.9049,38,34,79,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.233376,108.9049,38,34,79,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.35886,108.929192,37,30,80,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.35886,108.929192,37,30,80,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.158932,108.90696,25,28,76,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.158932,108.90696,25,28,76,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.662251,109.226196,16,27,77,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.662251,109.226196,16,27,77,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.366699,109.214211,18,26,68,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.366699,109.214211,18,26,68,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.209648,108.977669,25,35,66,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.209648,108.977669,25,35,66,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.354256,109.011482,19,39,68,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.354256,109.011482,19,39,68,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.382896,108.88327,23,22,61,1,2012/5/16,0,31,0,1,0,0,1,0,0,0,0
34.382896,108.88327,23,22,61,1,2012/5/16,1,18,8,1,0,1,0,0,0,0,0
34.259781,108.856987,29,38,68,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.259781,108.856987,29,38,68,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.261593,108.98996,17,35,76,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.261593,108.98996,17,35,76,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.279709,109.07048,21,39,69,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.279709,109.07048,21,39,69,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.22282,108.947144,27,39,73,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.22282,108.947144,27,39,73,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.26955,108.95903,28,32,68,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.26955,108.95903,28,32,68,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.233376,108.9049,20,37,80,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.233376,108.9049,20,37,80,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.35886,108.929192,36,34,73,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.35886,108.929192,36,34,73,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.158932,108.90696,20,29,79,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.158932,108.90696,20,29,79,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.662251,109.226196,16,31,72,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.662251,109.226196,16,31,72,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.366699,109.214211,20,28,63,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.366699,109.214211,20,28,63,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.209648,108.977669,25,29,68,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.209648,108.977669,25,29,68,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.354256,109.011482,19,31,66,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.354256,109.011482,19,31,66,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.382896,108.88327,21,27,67,1,2012/5/17,0,31,8,1,0,1,0,0,0,0,0
34.382896,108.88327,21,27,67,1,2012/5/17,1,17,8,1,0,1,0,0,0,0,0
34.259781,108.856987,38,42,87,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.259781,108.856987,38,42,87,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.261593,108.98996,19,34,83,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.261593,108.98996,19,34,83,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.279709,109.07048,24,40,78,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.279709,109.07048,24,40,78,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.22282,108.947144,30,35,76,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.22282,108.947144,30,35,76,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.26955,108.95903,35,37,84,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.26955,108.95903,35,37,84,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.233376,108.9049,20,44,86,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.233376,108.9049,20,44,86,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.35886,108.929192,33,34,85,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.35886,108.929192,33,34,85,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.158932,108.90696,35,37,76,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.158932,108.90696,35,37,76,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.662251,109.226196,21,31,79,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.662251,109.226196,21,31,79,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.366699,109.214211,28,34,75,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.366699,109.214211,28,34,75,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.209648,108.977669,26,49,80,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.209648,108.977669,26,49,80,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.354256,109.011482,28,35,72,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.354256,109.011482,28,35,72,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.382896,108.88327,25,32,76,1,2012/5/18,0,29,8,1,0,0,0,1,0,0,0
34.382896,108.88327,25,32,76,1,2012/5/18,1,18,0,1,0,1,0,0,0,0,0
34.259781,108.856987,37,39,94,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.259781,108.856987,37,39,94,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.261593,108.98996,24,30,92,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.261593,108.98996,24,30,92,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.279709,109.07048,29,40,82,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.279709,109.07048,29,40,82,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.22282,108.947144,27,35,97,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.22282,108.947144,27,35,97,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.26955,108.95903,30,32,87,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.26955,108.95903,30,32,87,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.233376,108.9049,25,35,98,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.233376,108.9049,25,35,98,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.35886,108.929192,33,31,94,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.35886,108.929192,33,31,94,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.158932,108.90696,30,33,90,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.158932,108.90696,30,33,90,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.662251,109.226196,28,30,91,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.662251,109.226196,28,30,91,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.366699,109.214211,24,30,90,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.366699,109.214211,24,30,90,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.209648,108.977669,26,40,79,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.209648,108.977669,26,40,79,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.354256,109.011482,28,34,80,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.354256,109.011482,28,34,80,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.382896,108.88327,21,31,87,1,2012/5/19,0,33,1,1,0,0,1,0,0,0,0
34.382896,108.88327,21,31,87,1,2012/5/19,1,20,8,1,0,0,1,0,0,0,0
34.259781,108.856987,30,27,78,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.259781,108.856987,30,27,78,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.261593,108.98996,21,21,74,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.261593,108.98996,21,21,74,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.279709,109.07048,19,20,73,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.279709,109.07048,19,20,73,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.22282,108.947144,25,22,82,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.22282,108.947144,25,22,82,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.26955,108.95903,28,19,78,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.26955,108.95903,28,19,78,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.233376,108.9049,24,27,71,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.233376,108.9049,24,27,71,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.35886,108.929192,27,24,82,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.35886,108.929192,27,24,82,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.158932,108.90696,22,30,86,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.158932,108.90696,22,30,86,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.662251,109.226196,29,27,81,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.662251,109.226196,29,27,81,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.366699,109.214211,20,25,67,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.366699,109.214211,20,25,67,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.209648,108.977669,27,30,74,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.209648,108.977669,27,30,74,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.354256,109.011482,22,26,73,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.354256,109.011482,22,26,73,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.382896,108.88327,24,22,73,1,2012/5/20,0,32,0,1,0,1,0,0,0,0,0
34.382896,108.88327,24,22,73,1,2012/5/20,1,22,8,1,0,0,0,1,0,0,0
34.259781,108.856987,13,10,69,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.259781,108.856987,13,10,69,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.261593,108.98996,18,14,70,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.261593,108.98996,18,14,70,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.279709,109.07048,13,14,56,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.279709,109.07048,13,14,56,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.22282,108.947144,25,12,68,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.22282,108.947144,25,12,68,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.26955,108.95903,28,14,63,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.26955,108.95903,28,14,63,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.233376,108.9049,21,17,62,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.233376,108.9049,21,17,62,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.35886,108.929192,25,10,73,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.35886,108.929192,25,10,73,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.158932,108.90696,19,22,79,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.158932,108.90696,19,22,79,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.662251,109.226196,13,14,65,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.662251,109.226196,13,14,65,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.366699,109.214211,15,19,62,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.366699,109.214211,15,19,62,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.209648,108.977669,23,23,59,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.209648,108.977669,23,23,59,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.354256,109.011482,13,11,58,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.354256,109.011482,13,11,58,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.382896,108.88327,14,11,80,1,2012/5/21,0,28,8,1,1,0,0,0,1,0,0
34.382896,108.88327,14,11,80,1,2012/5/21,1,15,8,1,1,0,0,0,1,0,0
34.259781,108.856987,16,17,60,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.259781,108.856987,16,17,60,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.261593,108.98996,22,13,54,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.261593,108.98996,22,13,54,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.279709,109.07048,12,12,53,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.279709,109.07048,12,12,53,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.22282,108.947144,20,14,59,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.22282,108.947144,20,14,59,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.26955,108.95903,11,14,57,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.26955,108.95903,11,14,57,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.233376,108.9049,12,19,55,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.233376,108.9049,12,19,55,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.35886,108.929192,10,14,53,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.35886,108.929192,10,14,53,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.158932,108.90696,19,14,55,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.158932,108.90696,19,14,55,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.662251,109.226196,12,10,52,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.662251,109.226196,12,10,52,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.366699,109.214211,18,11,59,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.366699,109.214211,18,11,59,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.209648,108.977669,16,11,56,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.209648,108.977669,16,11,56,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.354256,109.011482,18,17,54,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.354256,109.011482,18,17,54,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.382896,108.88327,15,13,53,1,2012/5/22,0,23,7,1,1,0,0,0,1,0,0
34.382896,108.88327,15,13,53,1,2012/5/22,1,14,8,1,0,0,0,1,0,0,0
34.259781,108.856987,16,22,90,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.259781,108.856987,16,22,90,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.261593,108.98996,12,16,98,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.261593,108.98996,12,16,98,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.279709,109.07048,10,17,79,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.279709,109.07048,10,17,79,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.22282,108.947144,17,20,97,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.22282,108.947144,17,20,97,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.26955,108.95903,15,12,95,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.26955,108.95903,15,12,95,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.233376,108.9049,13,22,98,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.233376,108.9049,13,22,98,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.35886,108.929192,11,20,97,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.35886,108.929192,11,20,97,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.158932,108.90696,12,13,91,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.158932,108.90696,12,13,91,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.662251,109.226196,14,11,97,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.662251,109.226196,14,11,97,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.366699,109.214211,12,15,93,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.366699,109.214211,12,15,93,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.209648,108.977669,16,17,88,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.209648,108.977669,16,17,88,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.354256,109.011482,13,22,79,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.354256,109.011482,13,22,79,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.382896,108.88327,10,20,93,1,2012/5/23,0,25,8,1,0,0,0,1,0,0,0
34.382896,108.88327,10,20,93,1,2012/5/23,1,15,8,1,0,0,0,1,0,0,0
34.259781,108.856987,23,24,88,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.259781,108.856987,23,24,88,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.261593,108.98996,29,19,99,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.261593,108.98996,29,19,99,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.279709,109.07048,16,19,84,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.279709,109.07048,16,19,84,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.22282,108.947144,18,15,98,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.22282,108.947144,18,15,98,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.26955,108.95903,13,14,92,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.26955,108.95903,13,14,92,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.233376,108.9049,16,15,87,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.233376,108.9049,16,15,87,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.35886,108.929192,12,15,92,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.35886,108.929192,12,15,92,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.158932,108.90696,20,12,99,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.158932,108.90696,20,12,99,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.662251,109.226196,16,11,98,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.662251,109.226196,16,11,98,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.366699,109.214211,18,11,89,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.366699,109.214211,18,11,89,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.209648,108.977669,19,18,85,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.209648,108.977669,19,18,85,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.354256,109.011482,15,20,82,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.354256,109.011482,15,20,82,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.382896,108.88327,23,14,95,1,2012/5/24,0,25,8,1,0,0,0,1,0,0,0
34.382896,108.88327,23,14,95,1,2012/5/24,1,16,8,1,0,0,0,1,0,0,0
34.259781,108.856987,22,24,81,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.259781,108.856987,22,24,81,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.261593,108.98996,19,17,77,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.261593,108.98996,19,17,77,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.279709,109.07048,18,15,80,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.279709,109.07048,18,15,80,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.22282,108.947144,12,18,94,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.22282,108.947144,12,18,94,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.26955,108.95903,19,10,85,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.26955,108.95903,19,10,85,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.233376,108.9049,22,20,71,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.233376,108.9049,22,20,71,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.35886,108.929192,11,21,93,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.35886,108.929192,11,21,93,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.158932,108.90696,21,10,75,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.158932,108.90696,21,10,75,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.662251,109.226196,14,12,93,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.662251,109.226196,14,12,93,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.366699,109.214211,13,17,90,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.366699,109.214211,13,17,90,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.209648,108.977669,19,18,64,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.209648,108.977669,19,18,64,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.354256,109.011482,13,19,68,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.354256,109.011482,13,19,68,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.382896,108.88327,14,16,88,1,2012/5/25,0,29,8,1,0,1,0,0,0,0,0
34.382896,108.88327,14,16,88,1,2012/5/25,1,16,0,1,0,1,0,0,0,0,0
34.259781,108.856987,30,24,72,1,2012/5/26,0,31,1,1,0,1,0,0,0,0,0
34.259781,108.856987,30,24,72,1,2012/5/26,1,17,8,1,0,0,1,0,0,0,0
34.261593,108.98996,23,16,68,1,2012/5/26,0,31,1,1,0,1,0,0,0,0,0
34.261593,108.98996,23,16,68,1,2012/5/26,1,17,8,1,0,0,1,0,0,0,0
34.279709,109.07048,16,19,63,1,2012/5/26,0,31,1,1,0,1,0,0,0,0,0
34.279709,109.07048,16,19,63,1,2012/5/26,1,17,8,1,0,0,1,0,0,0,0
34.22282,108.947144,19,15,88,1,2012/5/26,0,31,1,1,0,1,0,0,0,0,0
34.22282,108.947144,19,15,88,1,2012/5/26,1,17,8,1,0,0,1,0,0,0,0
34.26955,108.95903,18,19,76,1,2012/5/26,0,31,1,1,0,1,0,0,0,0,0
34.26955,108.95903,18,19,76,1,2012/5/26,1,17,8,1,0,0,1,0,0,0,0
34.233376,108.9049,16,14,67,1,2012/5/26,0,31,1,1,0,1,0,0,0,0,0
34.233376,108.9049,16,14,67,1,2012/5/26,1,17,8,1,0,0,1,0,0,0,0
34.35886,108.929192,17,17,96,1,2012/5/26,0,31,1,1,0,1,0,0,0,0,0
34.35886,108.929192,17,17,96,1,2012/5/26,1,17,8,1,0,0,1,0,0,0,0
34.158932,108.90696,27,15,90,1,2012/5/26,0,31,1,1,0,1,0,0,0,0,0
