日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
2012/11/1,1,6.0,8,1,0,1,0,0,0,0,0
2012/11/2,0,15.0,4,1,0,0,0,1,0,0,0
2012/11/2,1,6.0,1,3,1,0,0,0,1,0,0
2012/11/3,0,13.0,1,3,0,1,0,0,0,0,0
2012/11/3,1,2.0,7,2,0,0,1,0,0,0,0
2012/11/4,0,13.0,7,1,0,0,1,0,0,0,0
2012/11/4,1,2.0,6,1,0,0,1,0,0,0,0
2012/11/5,0,14.0,8,1,0,0,1,0,0,0,0
2012/11/5,1,2.0,0,1,0,0,1,0,0,0,0
2012/11/6,0,15.0,6,1,0,1,0,0,0,0,0
2012/11/6,1,4.0,5,1,0,1,0,0,0,0,0
2012/11/7,0,13.0,4,1,0,0,0,1,0,0,0
2012/11/7,1,3.0,5,1,0,0,0,1,0,0,0
2012/11/8,0,13.0,6,1,0,1,0,0,0,0,0
2012/11/8,1,5.0,2,1,0,0,0,1,0,0,0
2012/11/9,0,12.0,4,1,1,0,0,0,1,0,0
2012/11/9,1,6.0,4,1,1,0,0,0,1,0,0
2012/11/10,0,11.0,7,1,0,0,1,0,0,0,0
2012/11/10,1,1.0,0,2,0,0,1,0,0,0,0
2012/11/11,0,13.0,0,1,0,0,1,0,0,0,0
2012/11/11,1,1.0,0,1,0,0,1,0,0,0,0
2012/11/12,0,14.0,0,1,0,0,1,0,0,0,0
2012/11/12,1,2.0,2,1,0,0,1,0,0,0,0
2012/11/13,0,14.0,0,1,0,0,1,0,0,0,0
2012/11/13,1,3.0,2,1,0,1,0,0,0,0,0
2012/11/14,0,13.0,5,1,0,0,0,1,0,0,0
2012/11/14,1,4.0,6,1,0,0,0,1,0,0,0
2012/11/15,0,10.0,1,2,1,0,0,0,1,0,0
2012/11/15,1,2.0,4,1,0,0,0,1,0,0,0
2012/11/16,0,13.0,6,1,0,1,0,0,0,0,0
2012/11/16,1,2.0,0,1,0,0,1,0,0,0,0
2012/11/17,0,16.0,7,1,0,0,1,0,0,0,0
2012/11/17,1,3.0,2,1,0,1,0,0,0,0,0
2012/11/18,0,13.0,6,1,0,1,0,0,0,0,0
2012/11/18,1,4.0,6,1,0,1,0,0,0,0,0
2012/11/19,0,13.0,3,1,0,0,0,1,0,0,0
2012/11/19,1,5.0,6,1,0,0,0,1,0,0,0
2012/11/20,0,11.0,6,1,0,0,0,1,0,0,0
2012/11/20,1,6.0,4,1,0,0,0,1,0,0,0
2012/11/21,0,12.0,0,1,0,1,0,0,0,0,0
2012/11/21,1,6.0,6,2,0,0,0,1,0,0,0
2012/11/22,0,11.0,4,1,1,0,0,0,1,0,0
2012/11/22,1,2.0,3,1,0,1,0,0,0,0,0
2012/11/23,0,11.0,6,1,0,1,0,0,0,0,0
2012/11/23,1,2.0,3,1,0,1,0,0,0,0,0
2012/11/24,0,11.0,2,1,0,0,0,1,0,0,0
2012/11/24,1,3.0,5,3,1,0,0,0,1,0,0
2012/11/25,0,9.0,7,2,1,0,0,0,1,0,0
2012/11/25,1,0.0,0,2,0,0,1,0,0,0,0
2012/11/26,0,10.0,0,2,0,0,1,0,0,0,0
2012/11/26,1,0.0,0,1,0,0,1,0,0,0,0
2012/11/27,0,11.0,7,1,0,0,1,0,0,0,0
2012/11/27,1,-1.0,8,1,0,1,0,0,0,0,0
2012/11/28,0,9.0,0,2,0,1,0,0,0,0,0
2012/11/28,1,-1.0,6,1,0,1,0,0,0,0,0
2012/11/29,0,9.0,6,1,0,1,0,0,0,0,0
2012/11/29,1,-1.0,2,1,0,0,0,1,0,0,0
2012/11/30,0,6.0,0,1,0,1,0,0,0,0,0
2012/11/30,1,0.0,5,1,1,0,0,0,0,1,0
2012/12/1,0,5.0,5,1,1,0,0,0,0,1,0
2012/12/1,1,-2.0,6,1,0,1,0,0,0,0,0
2012/12/2,0,10.0,6,1,0,0,1,0,0,0,0
2012/12/2,1,-2.0,6,2,0,0,1,0,0,0,0
2012/12/3,0,8.0,6,1,0,0,1,0,0,0,0
2012/12/3,1,0.0,6,1,0,0,1,0,0,0,0
2012/12/4,0,11.0,1,1,0,0,1,0,0,0,0
2012/12/4,1,-1.0,0,2,0,0,1,0,0,0,0
2012/12/5,0,9.0,2,1,0,0,1,0,0,0,0
2012/12/5,1,0.0,7,2,0,0,1,0,0,0,0
2012/12/6,0,12.0,7,2,0,0,1,0,0,0,0
2012/12/6,1,0.0,6,1,0,1,0,0,0,0,0
2012/12/7,0,11.0,0,1,0,0,1,0,0,0,0
2012/12/7,1,-1.0,0,1,0,0,1,0,0,0,0
2012/12/8,0,9.0,0,2,0,0,1,0,0,0,0
2012/12/8,1,-2.0,1,1,0,0,1,0,0,0,0
2012/12/9,0,7.0,1,1,0,1,0,0,0,0,0
2012/12/9,1,-1.0,6,1,0,1,0,0,0,0,0
2012/12/10,0,10.0,7,1,0,0,1,0,0,0,0
2012/12/10,1,-2.0,6,1,0,0,1,0,0,0,0
2012/12/11,0,7.0,1,1,0,1,0,0,0,0,0
2012/12/11,1,-1.0,5,1,0,1,0,0,0,0,0
2012/12/12,0,4.0,6,1,0,0,0,1,0,0,0
2012/12/12,1,-1.0,2,1,0,0,0,1,0,0,0
2012/12/13,0,4.0,2,1,1,0,0,0,0,1,0
2012/12/13,1,-1.0,2,1,0,0,0,1,0,0,0
2012/12/14,0,6.0,1,1,0,1,0,0,0,0,0
2012/12/14,1,0.0,3,1,0,1,0,0,0,0,0
2012/12/15,0,5.0,2,1,0,0,0,1,0,0,0
2012/12/15,1,0.0,4,1,0,0,0,1,0,0,0
2012/12/17,0,5.0,6,1,0,0,0,1,0,0,0
2012/12/17,1,0.0,2,1,0,0,0,1,0,0,0
2012/12/18,0,6.0,2,1,0,0,0,1,0,0,0
2012/12/18,1,-2.0,2,1,0,1,0,0,0,0,0
2012/12/19,0,4.0,2,1,0,0,0,1,0,0,0
2012/12/19,1,-1.0,5,1,1,0,0,0,0,1,0
2012/12/20,0,3.0,2,1,1,0,0,0,0,1,0
2012/12/20,1,-2.0,2,1,0,0,0,1,0,0,0
2012/12/21,0,4.0,6,1,0,1,0,0,0,0,0
2012/12/21,1,-3.0,0,1,0,1,0,0,0,0,0
2012/12/22,0,4.0,0,2,0,0,1,0,0,0,0
2012/12/22,1,-5.0,2,1,0,0,1,0,0,0,0
2012/12/23,0,2.0,0,2,0,0,1,0,0,0,0
2012/12/23,1,-7.0,2,1,0,0,1,0,0,0,0
2012/12/24,0,2.0,2,1,0,0,1,0,0,0,0
2012/12/24,1,-5.0,6,1,0,1,0,0,0,0,0
2012/12/25,0,1.0,6,1,0,1,0,0,0,0,0
2012/12/25,1,-5.0,2,1,0,1,0,0,0,0,0
2012/12/26,0,3.0,2,1,0,0,0,1,0,0,0
2012/12/26,1,-4.0,2,1,0,0,0,1,0,0,0
2012/12/27,0,2.0,2,1,0,1,0,0,0,0,0
2012/12/27,1,-5.0,6,1,0,0,0,1,0,0,0
2012/12/28,0,1.0,6,1,1,0,0,0,0,1,0
2012/12/28,1,-4.0,6,2,0,0,0,1,0,0,0
2012/12/29,0,2.0,7,2,0,1,0,0,0,0,0
2012/12/29,1,-7.0,7,1,0,0,1,0,0,0,0
2012/12/30,0,3.0,7,1,0,0,1,0,0,0,0
2012/12/30,1,-6.0,7,1,0,0,1,0,0,0,0
2012/12/31,0,7.0,0,1,0,0,1,0,0,0,0
2012/12/31,1,-6.0,0,1,0,0,1,0,0,0,0
2013/1/1,0,5.0,6,1,0,0,1,0,0,0,0
2013/1/1,1,-5.0,6,1,0,1,0,0,0,0,0
2013/1/2,0,2.0,2,1,0,1,0,0,0,0,0
2013/1/2,1,-5.0,2,1,0,1,0,0,0,0,0
2013/1/3,0,0.0,0,1,0,0,0,1,0,0,0
2013/1/3,1,-7.0,2,1,0,1,0,0,0,0,0
2013/1/4,0,2.0,2,1,0,1,0,0,0,0,0
2013/1/4,1,-6.0,6,1,0,1,0,0,0,0,0
2013/1/5,0,2.0,6,1,0,1,0,0,0,0,0
2013/1/5,1,-6.0,6,1,0,1,0,0,0,0,0
2013/1/6,0,2.0,5,1,0,0,0,1,0,0,0
2013/1/6,1,-6.0,5,1,0,0,0,1,0,0,0
2013/1/7,0,4.0,2,1,0,1,0,0,0,0,0
2013/1/7,1,-4.0,6,1,0,1,0,0,0,0,0
2013/1/8,0,4.0,6,1,0,1,0,0,0,0,0
2013/1/8,1,-5.0,0,1,0,0,1,0,0,0,0
2013/1/9,0,4.0,1,1,0,0,1,0,0,0,0
2013/1/9,1,-5.0,1,1,0,0,1,0,0,0,0
2013/1/10,0,5.0,2,1,0,1,0,0,0,0,0
2013/1/10,1,-5.0,6,1,0,1,0,0,0,0,0
2013/1/11,0,7.0,0,1,0,0,1,0,0,0,0
2013/1/11,1,-4.0,4,1,0,0,1,0,0,0,0
2013/1/13,0,7.0,1,1,0,0,1,0,0,0,0
2013/1/13,1,-4.0,2,1,0,0,1,0,0,0,0
2013/1/14,0,7.0,4,1,0,1,0,0,0,0,0
2013/1/14,1,-4.0,4,1,0,0,0,1,0,0,0
2013/1/15,0,7.0,2,1,0,1,0,0,0,0,0
2013/1/15,1,-2.0,2,1,0,0,1,0,0,0,0
2013/1/16,0,10.0,6,1,0,0,1,0,0,0,0
2013/1/16,1,-3.0,2,1,0,0,1,0,0,0,0
2013/1/17,0,8.0,2,1,0,0,1,0,0,0,0
2013/1/17,1,-3.0,2,1,0,0,1,0,0,0,0
2013/1/18,0,6.0,4,1,0,1,0,0,0,0,0
2013/1/18,1,-2.0,6,1,0,1,0,0,0,0,0
2013/1/19,0,5.0,4,1,0,0,0,1,0,0,0
2013/1/19,1,-1.0,4,1,2,0,0,0,0,1,0
2013/1/20,0,3.0,4,1,1,0,0,0,0,1,0
2013/1/20,1,-2.0,5,1,0,0,0,1,0,0,0
2013/1/21,0,6.0,4,1,0,0,0,1,0,0,0
2013/1/21,1,-3.0,2,1,0,1,0,0,0,0,0
2013/1/22,0,10.0,2,1,0,0,1,0,0,0,0
2013/1/22,1,-2.0,5,1,0,0,1,0,0,0,0
2013/1/23,0,10.0,6,1,0,0,1,0,0,0,0
2013/1/23,1,-2.0,7,1,0,0,1,0,0,0,0
2013/1/24,0,10.0,1,1,0,0,1,0,0,0,0
2013/1/24,1,-1.0,1,1,0,0,1,0,0,0,0
2013/1/25,0,12.0,1,1,0,0,1,0,0,0,0
2013/1/25,1,-2.0,6,1,0,0,1,0,0,0,0
2013/1/26,0,13.0,1,1,0,0,1,0,0,0,0
2013/1/26,1,-1.0,7,1,0,0,1,0,0,0,0
2013/1/27,0,14.0,0,1,0,0,1,0,0,0,0
2013/1/27,1,-1.0,5,1,0,0,1,0,0,0,0
2013/1/28,0,13.0,5,1,0,1,0,0,0,0,0
2013/1/28,1,0.0,2,1,0,1,0,0,0,0,0
2013/1/29,0,11.0,5,1,0,0,0,1,0,0,0
2013/1/29,1,2.0,4,1,0,1,0,0,0,0,0
2013/1/30,0,11.0,2,1,0,1,0,0,0,0,0
2013/1/30,1,2.0,5,1,0,1,0,0,0,0,0
2013/1/31,0,11.0,5,1,0,0,1,0,0,0,0
2013/1/31,1,1.0,2,1,0,0,1,0,0,0,0
2013/3/1,0,8.0,0,2,1,0,0,0,0,1,0
2013/3/1,1,2.0,0,1,0,0,0,1,0,0,0
2013/3/2,0,12.0,2,1,0,0,1,0,0,0,0
2013/3/2,1,1.0,0,1,0,0,1,0,0,0,0
2013/3/3,0,16.0,0,1,0,0,1,0,0,0,0
2013/3/3,1,3.0,2,1,0,0,1,0,0,0,0
2013/3/4,0,20.0,1,1,0,0,1,0,0,0,0
2013/3/4,1,4.0,2,1,0,1,0,0,0,0,0
2013/3/5,0,21.0,2,1,0,1,0,0,0,0,0
2013/3/5,1,6.0,7,1,0,1,0,0,0,0,0
2013/3/6,0,21.0,0,2,0,0,1,0,0,0,0
2013/3/6,1,4.0,6,1,0,0,1,0,0,0,0
2013/3/7,0,25.0,6,1,0,0,1,0,0,0,0
2013/3/7,1,9.0,2,1,0,0,1,0,0,0,0
2013/3/8,0,27.0,2,1,0,1,0,0,0,0,0
2013/3/8,1,14.0,6,1,0,1,0,0,0,0,0
2013/3/9,0,22.0,7,2,0,1,0,0,0,0,0
2013/3/9,1,9.0,0,2,0,0,0,0,0,0,1
2013/3/10,0,19.0,2,1,0,1,0,0,0,0,0
2013/3/10,1,8.0,2,1,0,0,0,1,0,0,0
2013/3/11,0,17.0,2,1,0,0,0,1,0,0,0
2013/3/11,1,6.0,5,1,1,0,0,0,1,0,0
2013/3/12,0,16.0,1,1,0,0,0,1,0,0,0
2013/3/12,1,7.0,6,1,0,0,1,0,0,0,0
2013/3/13,0,19.0,2,1,0,1,0,0,0,0,0
2013/3/13,1,7.0,2,1,0,0,0,1,0,0,0
2013/3/14,0,16.0,2,2,0,1,0,0,0,0,0
2013/3/14,1,7.0,2,1,0,1,0,0,0,0,0
2013/3/15,0,18.0,1,1,0,1,0,0,0,0,0
2013/3/15,1,7.0,2,1,0,0,0,1,0,0,0
2013/3/16,0,13.0,5,1,1,0,0,0,1,0,0
2013/3/16,1,9.0,7,2,1,0,0,0,1,0,0
2013/3/17,0,21.0,6,2,0,1,0,0,0,0,0
2013/3/17,1,8.0,7,2,0,0,1,0,0,0,0
2013/3/18,0,26.0,7,1,0,0,1,0,0,0,0
2013/3/18,1,10.0,6,1,0,0,1,0,0,0,0
2013/3/19,0,27.0,7,1,0,0,1,0,0,0,0
2013/3/19,1,10.0,5,1,0,0,1,0,0,0,0
2013/3/20,0,24.0,2,1,0,1,0,0,0,0,0
2013/3/20,1,10.0,3,1,0,1,0,0,0,0,0
2013/3/21,0,22.0,2,1,0,0,0,1,0,0,0
2013/3/21,1,8.0,5,1,0,1,0,0,0,0,0
2013/3/22,0,21.0,1,1,0,1,0,0,0,0,0
2013/3/22,1,10.0,5,1,0,1,0,0,0,0,0
2013/3/23,0,25.0,1,1,0,0,1,0,0,0,0
2013/3/23,1,9.0,7,1,0,0,1,0,0,0,0
2013/3/24,0,20.0,1,2,0,1,0,0,0,0,0
2013/3/24,1,10.0,2,1,0,0,0,1,0,0,0
2013/3/25,0,17.0,5,1,1,0,0,0,1,0,0
2013/3/25,1,7.0,2,1,0,0,0,1,0,0,0
2013/3/26,0,20.0,2,1,0,0,1,0,0,0,0
2013/3/26,1,6.0,0,1,0,0,1,0,0,0,0
2013/3/27,0,26.0,5,1,0,0,1,0,0,0,0
2013/3/27,1,8.0,1,1,0,0,1,0,0,0,0
2013/3/28,0,24.0,2,1,0,0,1,0,0,0,0
2013/3/28,1,11.0,2,1,0,1,0,0,0,0,0
2013/3/29,0,23.0,4,2,0,0,0,1,0,0,0
2013/3/29,1,10.0,2,1,0,1,0,0,0,0,0
2013/3/30,0,24.0,7,1,0,0,1,0,0,0,0
2013/3/30,1,11.0,0,1,0,0,1,0,0,0,0
2013/3/31,0,24.0,2,1,0,1,0,0,0,0,0
2013/3/31,1,11.0,4,1,0,0,0,1,0,0,0
2013/4/1,0,21.0,5,1,0,1,0,0,0,0,0
2013/4/1,1,9.0,1,1,0,1,0,0,0,0,0
2013/4/1,0,21.0,5,1,0,1,0,0,0,0,0
2013/4/1,1,9.0,1,1,0,1,0,0,0,0,0
2013/4/2,0,19.0,4,1,0,0,0,1,0,0,0
2013/4/2,1,10.0,6,1,0,0,0,1,0,0,0
2013/4/2,0,19.0,4,1,0,0,0,1,0,0,0
2013/4/2,1,10.0,6,1,0,0,0,1,0,0,0
2013/4/3,0,22.0,1,1,0,1,0,0,0,0,0
2013/4/3,1,10.0,0,1,0,1,0,0,0,0,0
2013/4/3,0,22.0,1,1,0,1,0,0,0,0,0
2013/4/3,1,10.0,0,1,0,1,0,0,0,0,0
2013/4/4,0,18.0,5,1,1,0,0,0,1,0,0
2013/4/4,1,9.0,6,2,1,0,0,0,1,0,0
2013/4/4,0,18.0,5,1,1,0,0,0,1,0,0
2013/4/4,1,9.0,6,2,1,0,0,0,1,0,0
2013/4/5,0,15.0,0,1,0,1,0,0,0,0,0
2013/4/5,1,5.0,0,1,0,1,0,0,0,0,0
2013/4/5,0,15.0,0,1,0,1,0,0,0,0,0
2013/4/5,1,5.0,0,1,0,1,0,0,0,0,0
2013/4/6,0,18.0,0,1,0,0,1,0,0,0,0
2013/4/6,1,4.0,1,1,0,0,1,0,0,0,0
2013/4/6,0,18.0,0,1,0,0,1,0,0,0,0
2013/4/6,1,4.0,1,1,0,0,1,0,0,0,0
2013/4/7,0,24.0,1,1,0,0,1,0,0,0,0
2013/4/7,1,8.0,7,1,0,0,1,0,0,0,0
2013/4/7,0,24.0,1,1,0,0,1,0,0,0,0
2013/4/7,1,8.0,7,1,0,0,1,0,0,0,0
2013/4/8,0,22.0,0,1,0,0,1,0,0,0,0
2013/4/8,1,6.0,1,2,0,0,1,0,0,0,0
2013/4/8,0,22.0,0,1,0,0,1,0,0,0,0
2013/4/8,1,6.0,1,2,0,0,1,0,0,0,0
2013/4/9,0,19.0,0,1,0,0,1,0,0,0,0
2013/4/9,1,5.0,0,1,0,0,1,0,0,0,0
2013/4/9,0,19.0,0,1,0,0,1,0,0,0,0
2013/4/9,1,5.0,0,1,0,0,1,0,0,0,0
2013/4/10,0,20.0,2,1,0,0,1,0,0,0,0
2013/4/10,1,8.0,2,1,0,0,1,0,0,0,0
2013/4/10,0,20.0,2,1,0,0,1,0,0,0,0
2013/4/10,1,8.0,2,1,0,0,1,0,0,0,0
2013/4/11,0,23.0,2,1,0,0,1,0,0,0,0
2013/4/11,1,9.0,4,1,0,0,1,0,0,0,0
2013/4/11,0,23.0,2,1,0,0,1,0,0,0,0
2013/4/11,1,9.0,4,1,0,0,1,0,0,0,0
2013/4/12,0,27.0,2,1,0,0,1,0,0,0,0
2013/4/12,1,11.0,5,1,0,0,1,0,0,0,0
2013/4/12,0,27.0,2,1,0,0,1,0,0,0,0
2013/4/12,1,11.0,5,1,0,0,1,0,0,0,0
2013/4/13,0,29.0,5,1,0,0,1,0,0,0,0
2013/4/13,1,14.0,0,1,0,0,1,0,0,0,0
2013/4/13,0,29.0,5,1,0,0,1,0,0,0,0
2013/4/13,1,14.0,0,1,0,0,1,0,0,0,0
2013/4/14,0,31.0,4,1,0,1,0,0,0,0,0
2013/4/14,1,16.0,4,1,0,1,0,0,0,0,0
2013/4/14,0,31.0,4,1,0,1,0,0,0,0,0
2013/4/14,1,16.0,4,1,0,1,0,0,0,0,0
2013/4/15,0,32.0,2,1,0,1,0,0,0,0,0
2013/4/15,1,17.0,4,1,0,1,0,0,0,0,0
2013/4/15,0,32.0,2,1,0,1,0,0,0,0,0
2013/4/15,1,17.0,4,1,0,1,0,0,0,0,0
2013/4/16,0,33.0,0,1,0,1,0,0,0,0,0
2013/4/16,1,19.0,6,1,0,1,0,0,0,0,0
2013/4/16,0,33.0,0,1,0,1,0,0,0,0,0
2013/4/16,1,19.0,6,1,0,1,0,0,0,0,0
2013/4/17,0,33.0,2,1,0,1,0,0,0,0,0
2013/4/17,1,18.0,2,1,0,1,0,0,0,0,0
2013/4/17,0,33.0,2,1,0,1,0,0,0,0,0
2013/4/17,1,18.0,2,1,0,1,0,0,0,0,0
2013/4/18,0,24.0,0,2,0,0,0,1,0,0,0
2013/4/18,1,12.0,2,4,0,0,0,1,0,0,0
2013/4/18,0,24.0,0,2,0,0,0,1,0,0,0
2013/4/18,1,12.0,2,4,0,0,0,1,0,0,0
2013/4/19,0,14.0,2,4,1,0,0,0,1,0,0
2013/4/19,1,6.0,2,1,0,0,0,1,0,0,0
2013/4/19,0,14.0,2,4,1,0,0,0,1,0,0
2013/4/19,1,6.0,2,1,0,0,0,1,0,0,0
2013/4/20,0,19.0,1,1,0,1,0,0,0,0,0
2013/4/20,1,8.0,2,1,0,1,0,0,0,0,0
2013/4/20,0,19.0,1,1,0,1,0,0,0,0,0
2013/4/20,1,8.0,2,1,0,1,0,0,0,0,0
2013/4/21,0,18.0,2,1,0,1,0,0,0,0,0
2013/4/21,1,9.0,5,1,0,0,0,1,0,0,0
2013/4/21,0,18.0,2,1,0,1,0,0,0,0,0
2013/4/21,1,9.0,5,1,0,0,0,1,0,0,0
2013/4/22,0,15.0,4,1,1,0,0,0,1,0,0
2013/4/22,1,9.0,6,1,0,1,0,0,0,0,0
2013/4/22,0,15.0,4,1,1,0,0,0,1,0,0
2013/4/22,1,9.0,6,1,0,1,0,0,0,0,0
2013/4/23,0,26.0,1,1,0,0,1,0,0,0,0
2013/4/23,1,11.0,2,1,0,0,1,0,0,0,0
2013/4/23,0,26.0,1,1,0,0,1,0,0,0,0
2013/4/23,1,11.0,2,1,0,0,1,0,0,0,0
2013/4/24,0,27.0,2,1,0,0,1,0,0,0,0
2013/4/24,1,14.0,1,1,0,0,1,0,0,0,0
2013/4/24,0,27.0,2,1,0,0,1,0,0,0,0
2013/4/24,1,14.0,1,1,0,0,1,0,0,0,0
2013/4/25,0,29.0,2,1,0,0,1,0,0,0,0
2013/4/25,1,13.0,2,1,0,0,1,0,0,0,0
2013/4/25,0,29.0,2,1,0,0,1,0,0,0,0
2013/4/25,1,13.0,2,1,0,0,1,0,0,0,0
2013/4/26,0,31.0,7,1,0,0,1,0,0,0,0
2013/4/26,1,14.0,2,1,0,0,1,0,0,0,0
2013/4/26,0,31.0,7,1,0,0,1,0,0,0,0
2013/4/26,1,14.0,2,1,0,0,1,0,0,0,0
2013/4/27,0,31.0,0,1,0,0,1,0,0,0,0
2013/4/27,1,18.0,0,1,0,0,1,0,0,0,0
2013/4/27,0,31.0,2,1,0,1,0,0,0,0,0
2013/4/27,1,16.0,6,1,0,1,0,0,0,0,0
2013/4/28,0,32.0,6,1,0,1,0,0,0,0,0
2013/4/28,1,15.0,5,1,0,0,0,1,0,0,0
2013/4/28,0,30.0,6,1,0,1,0,0,0,0,0
2013/4/28,1,17.0,6,1,0,1,0,0,0,0,0
2013/4/29,0,24.0,2,1,1,0,0,0,1,0,0
2013/4/29,1,13.0,1,1,0,0,0,1,0,0,0
2013/4/30,0,24.0,2,1,0,1,0,0,0,0,0
2013/4/30,1,14.0,2,1,0,1,0,0,0,0,0
2013/5/1,0,26.0,2,1,0,1,0,0,0,0,0
2013/5/1,1,15.0,2,1,0,0,0,1,0,0,0
2013/5/2,0,27.0,2,1,0,0,0,1,0,0,0
2013/5/2,1,17.0,2,1,0,1,0,0,0,0,0
2013/5/3,0,32.0,2,1,0,1,0,0,0,0,0
2013/5/3,1,18.0,2,1,0,1,0,0,0,0,0
2013/5/4,0,28.0,2,1,0,0,0,1,0,0,0
2013/5/4,1,18.0,2,2,0,0,0,1,0,0,0
2013/5/5,0,23.0,4,1,1,0,0,0,1,0,0
2013/5/5,1,17.0,5,1,1,0,0,0,1,0,0
2013/5/6,0,21.0,2,1,1,0,0,0,1,0,0
2013/5/6,1,17.0,2,1,1,0,0,0,1,0,0
2013/5/7,0,24.0,2,1,0,0,0,1,0,0,0
2013/5/7,1,17.0,5,1,0,0,0,1,0,0,0
2013/5/8,0,22.0,5,1,1,0,0,0,1,0,0
2013/5/8,1,15.0,6,1,1,0,0,0,1,0,0
2013/5/9,0,25.0,2,1,0,1,0,0,0,0,0
2013/5/9,1,13.0,2,1,0,1,0,0,0,0,0
2013/5/10,0,28.0,0,1,0,0,1,0,0,0,0
2013/5/10,1,14.0,6,1,0,0,1,0,0,0,0
2013/5/11,0,33.0,2,1,0,0,1,0,0,0,0
2013/5/11,1,16.0,2,1,0,0,1,0,0,0,0
2013/5/12,0,35.0,2,1,0,0,1,0,0,0,0
2013/5/12,1,19.0,2,1,0,0,1,0,0,0,0
2013/5/13,0,35.0,2,1,0,1,0,0,0,0,0
2013/5/13,1,20.0,2,1,0,1,0,0,0,0,0
2013/5/14,0,34.0,3,1,0,1,0,0,0,0,0
2013/5/14,1,23.0,5,1,0,0,0,1,0,0,0
2013/5/15,0,28.0,4,1,0,0,0,1,0,0,0
2013/5/15,1,20.0,4,1,1,0,0,0,1,0,0
2013/5/16,0,26.0,5,1,1,0,0,0,1,0,0
2013/5/16,1,16.0,5,1,1,0,0,0,1,0,0
2013/5/17,0,22.0,5,1,1,0,0,0,1,0,0
2013/5/17,1,16.0,4,1,1,0,0,0,1,0,0
2013/5/18,0,29.0,1,1,0,1,0,0,0,0,0
2013/5/18,1,16.0,1,1,0,0,1,0,0,0,0
2013/5/19,0,32.0,1,1,0,0,1,0,0,0,0
2013/5/19,1,17.0,3,1,0,0,1,0,0,0,0
2013/5/20,0,33.0,2,1,0,0,1,0,0,0,0
2013/5/20,1,19.0,2,1,0,0,1,0,0,0,0
2013/5/21,0,36.0,2,1,0,0,1,0,0,0,0
2013/5/21,1,21.0,2,1,0,0,1,0,0,0,0
2013/5/22,0,34.0,2,1,0,0,1,0,0,0,0
2013/5/22,1,22.0,4,1,0,0,0,1,0,0,0
2013/5/23,0,33.0,2,1,0,1,0,0,0,0,0
2013/5/23,1,20.0,3,1,0,1,0,0,0,0,0
2013/5/24,0,28.0,4,1,1,0,0,0,1,0,0
2013/5/24,1,18.0,5,1,1,0,0,0,1,0,0
2013/5/25,0,24.0,4,1,2,0,0,0,1,0,0
2013/5/25,1,17.0,5,1,1,0,0,0,1,0,0
2013/5/26,0,28.0,2,1,0,1,0,0,0,0,0
2013/5/26,1,18.0,2,1,0,1,0,0,0,0,0
2013/5/27,0,30.0,2,1,0,1,0,0,0,0,0
2013/5/27,1,18.0,6,1,0,0,0,1,0,0,0
2013/5/28,0,25.0,4,1,1,0,0,0,1,0,0
2013/5/28,1,16.0,4,1,0,0,0,1,0,0,0
2013/5/29,0,24.0,5,1,1,0,0,0,1,0,0
2013/5/29,1,14.0,5,1,0,0,0,1,0,0,0
2013/5/30,0,20.0,4,1,1,0,0,0,1,0,0
2013/5/30,1,15.0,2,1,0,0,0,1,0,0,0
2013/5/31,0,27.0,1,1,0,1,0,0,0,0,0
2013/5/31,1,16.0,2,1,0,1,0,0,0,0,0
2013/6/1,0,32.0,1,1,0,0,1,0,0,0,0
2013/6/1,1,18.0,1,1,0,0,1,0,0,0,0
2013/6/2,0,35.0,1,1,0,0,1,0,0,0,0
2013/6/2,1,19.0,2,1,0,1,0,0,0,0,0
2013/6/3,0,35.0,1,1,0,1,0,0,0,0,0
2013/6/3,1,20.0,1,1,0,1,0,0,0,0,0
2013/6/4,0,34.0,2,1,0,1,0,0,0,0,0
2013/6/4,1,20.0,2,1,0,0,1,0,0,0,0
2013/6/5,0,35.0,2,1,0,1,0,0,0,0,0
2013/6/5,1,24.0,2,1,0,0,0,1,0,0,0
2013/6/6,0,34.0,4,1,0,0,0,1,0,0,0
2013/6/6,1,20.0,2,1,0,1,0,0,0,0,0
2013/6/7,0,36.0,2,1,0,1,0,0,0,0,0
2013/6/7,1,21.0,2,1,0,1,0,0,0,0,0
2013/6/8,0,30.0,4,1,1,0,0,0,1,0,0
2013/6/8,1,20.0,4,1,1,0,0,0,1,0,0
2013/6/9,0,29.0,4,1,1,0,0,0,1,0,0
2013/6/9,1,16.0,6,1,0,0,0,1,0,0,0
2013/6/10,0,31.0,1,1,0,0,1,0,0,0,0
2013/6/10,1,16.0,7,1,0,1,0,0,0,0,0
2013/6/11,0,32.0,6,1,0,0,1,0,0,0,0
2013/6/11,1,17.0,2,1,0,0,1,0,0,0,0
2013/6/12,0,33.0,1,1,0,1,0,0,0,0,0
2013/6/12,1,17.0,2,1,0,0,1,0,0,0,0
2013/6/13,0,34.0,4,1,0,1,0,0,0,0,0
2013/6/13,1,22.0,1,1,0,1,0,0,0,0,0
2013/6/14,0,34.0,2,1,0,1,0,0,0,0,0
2013/6/14,1,23.0,1,1,3,0,0,0,1,0,0
