点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
纺织城 ,66.52343478882038,64.0,163.0,78.0,26.0,31.0,295.0,重度,2013-02-16
纺织城 ,9.0,48.0,76.0,52.0,27.0,35.0,77.0,良,2013-02-15
纺织城 ,42.54219597227574,55.0,92.0,57.0,21.0,27.0,134.0,轻度,2013-02-14
纺织城 ,38.87729050855484,50.0,76.0,53.0,30.0,34.0,100.0,良,2013-02-13
纺织城 ,44.16067778800522,43.0,86.0,57.0,28.0,35.0,155.0,中度,2013-02-12
纺织城 ,8.0,48.0,275.7237577381115,68.0,10.0,13.0,276.0,重度,2013-02-11
纺织城 ,7.0,59.0,500.0,74.0,23.0,27.0,496.0,严重,2013-02-10
纺织城 ,6.0,69.0,159.0,65.0,19.0,23.0,298.0,重度,2013-02-09
纺织城 ,8.0,53.0,185.29991610222385,51.0,16.0,22.0,144.0,轻度,2013-02-08
纺织城 ,41.0,55.0,122.79735156768808,65.0,14.0,18.0,186.0,中度,2013-02-07
纺织城 ,41.0,79.0,170.0,88.0,10.0,15.0,312.0,严重,2013-02-06
纺织城 ,34.0,67.0,89.0,73.0,22.0,25.0,137.0,轻度,2013-02-05
纺织城 ,10.0,63.0,130.30132925207127,73.0,8.0,12.0,175.0,中度,2013-02-04
纺织城 ,26.0,80.0,119.0,88.0,8.0,12.0,268.0,重度,2013-02-03
纺织城 ,49.0,102.0,354.4277694655157,98.0,9.0,13.0,375.0,严重,2013-02-02
纺织城 ,52.0,107.0,295.0,101.0,9.0,13.0,413.0,严重,2013-02-01
纺织城 ,44.0,102.0,213.0,86.0,15.0,16.0,333.0,严重,2013-01-31
纺织城 ,68.0,114.0,328.0,89.0,12.0,15.0,414.0,严重,2013-01-30
纺织城 ,61.0,103.0,205.0,73.0,16.0,19.0,324.0,严重,2013-01-29
纺织城 ,40.0,69.0,99.0,51.0,19.0,26.0,93.0,良,2013-01-25
纺织城 ,42.0,59.0,78.0,32.0,25.0,31.0,57.0,良,2013-01-24
纺织城 ,64.0,102.0,164.0,65.0,12.0,15.0,254.0,重度,2013-01-23
纺织城 ,42.0,69.0,119.0,46.0,23.0,26.0,173.0,中度,2013-01-22
纺织城 ,47.0,59.0,71.0,38.0,20.0,24.0,79.0,良,2013-01-21
纺织城 ,48.0,97.0,208.0,89.0,8.0,12.0,333.0,严重,2013-01-20
纺织城 ,70.0,111.0,422.0,105.0,8.0,12.0,420.0,严重,2013-01-19
纺织城 ,72.0,108.0,302.0,97.0,10.0,13.0,307.0,严重,2013-01-18
纺织城 ,54.0,93.0,192.0,68.0,12.0,16.0,219.0,重度,2013-01-17
纺织城 ,51.0,77.0,152.0,46.0,18.0,22.0,139.0,中度,2013-01-16
纺织城 ,61.0,68.0,149.0,39.0,20.0,23.0,85.0,轻度,2013-01-15
纺织城 ,74.0,113.0,339.0,90.0,9.0,13.0,382.0,严重,2013-01-14
纺织城 ,65.0,103.0,195.0,78.0,10.0,14.0,294.0,重度,2013-01-13
纺织城 ,77.0,101.0,179.0,67.0,10.0,13.0,228.0,重度,2013-01-12
纺织城 ,64.0,89.0,168.0,64.0,19.0,21.0,228.0,重度,2013-01-11
纺织城 ,81.0,105.0,279.0,76.0,9.0,13.0,332.0,严重,2013-01-10
纺织城 ,61.0,89.0,178.0,69.0,10.0,14.0,250.0,重度,2013-01-09
纺织城 ,66.0,105.0,286.0,79.0,9.0,13.0,326.0,严重,2013-01-08
纺织城 ,75.0,106.0,253.0,79.0,9.0,13.0,316.0,严重,2013-01-07
纺织城 ,73.0,105.0,395.0,92.0,9.0,13.0,372.0,严重,2013-01-06
纺织城 ,91.0,89.0,181.0,65.0,9.0,13.0,251.0,重度,2013-01-05
纺织城 ,93.0,63.0,142.0,25.0,29.0,14.0,148.0,轻度,2013-01-04
纺织城 ,44.0,35.0,61.0,44.837155721889054,66.0,29.0,70.0,良,2013-01-03
纺织城 ,67.0,42.0,65.0,5.0,49.0,22.0,82.0,良,2013-01-02
纺织城 ,72.0,57.0,72.0,11.0,65.0,25.0,100.0,良,2013-01-01
小寨 ,40.0,117.0,151.0,42.0,31.0,41.0,112.0,中度,2013-04-26
小寨 ,38.0,125.0,169.0,45.0,31.0,40.0,132.0,中度,2013-04-25
小寨 ,31.0,62.890442917233,152.0,46.213009562944514,23.0,30.0,125.0,中度,2013-04-24
小寨 ,30.0,80.0,132.0,77.0,24.0,28.0,142.0,轻度,2013-04-23
小寨 ,28.0,52.0,142.0,84.0,9.0,11.0,173.0,中度,2013-04-22
小寨 ,44.0,55.0,113.0,76.0,18.0,23.0,138.0,轻度,2013-04-21
小寨 ,28.0,40.0,81.0,76.0,13.0,18.0,89.0,良,2013-04-20
小寨 ,18.0,37.0,112.0,74.0,16.0,22.0,87.0,轻度,2013-04-19
小寨 ,36.0,45.0,198.0,71.0,26.0,36.0,144.0,中度,2013-04-18
小寨 ,48.0,78.0,149.0,84.0,40.0,54.0,107.0,轻度,2013-04-17
小寨 ,21.0,44.0,87.0,59.0,33.0,46.0,49.0,良,2013-04-16
小寨 ,25.0,99.0,104.0,76.0,38.0,56.0,68.0,轻度,2013-04-15
小寨 ,25.0,84.0,91.0,68.0,32.0,43.0,50.0,良,2013-04-14
小寨 ,25.0,99.0,97.0,74.0,29.0,39.0,62.0,良,2013-04-13
小寨 ,32.0,94.0,96.0,75.0,30.0,41.0,63.0,良,2013-04-12
小寨 ,22.0,64.0,90.0,71.0,25.0,36.0,59.0,良,2013-04-10
小寨 ,19.0,45.0,87.0,81.0,25.0,36.0,39.0,良,2013-04-09
小寨 ,22.0,70.0,130.0,96.0,22.0,32.0,72.0,轻度,2013-04-08
小寨 ,43.0,89.0,114.0,101.0,27.0,34.0,85.0,轻度,2013-04-07
小寨 ,25.0,62.0,91.0,83.0,25.0,35.0,55.0,良,2013-04-06
小寨 ,15.0,35.0,103.0,84.0,20.0,28.0,54.0,轻度,2013-04-05
小寨 ,36.0,79.0,161.0,101.0,15.0,20.0,172.0,中度,2013-04-04
小寨 ,53.0,98.0,152.0,101.0,34.0,42.0,148.0,中度,2013-04-03
小寨 ,62.0,94.0,139.0,96.0,11.0,14.0,114.0,轻度,2013-04-02
小寨 ,37.0,103.0,192.0,102.0,34.0,42.0,215.0,重度,2013-04-01
小寨 ,52.0,82.0,187.0,98.0,29.0,29.0,222.0,重度,2013-03-31
小寨 ,54.0,95.0,195.0,101.0,29.0,39.0,204.0,重度,2013-03-30
小寨 ,53.0,85.0,172.0,93.0,20.0,27.0,165.0,中度,2013-03-29
小寨 ,52.0,103.0,133.0,102.0,30.0,36.0,104.0,轻度,2013-03-28
小寨 ,46.0,107.0,124.0,102.0,22.0,30.0,99.0,轻度,2013-03-27
小寨 ,23.0,69.0,118.0,83.0,30.0,40.0,112.0,轻度,2013-03-26
小寨 ,59.0,84.0,142.0,84.0,11.0,38.1782549404383,128.0,轻度,2013-03-25
小寨 ,50.0,63.0,153.0,76.0,25.0,33.0,102.0,中度,2013-03-24
小寨 ,47.0,102.0,181.0,101.0,32.0,38.0,170.0,中度,2013-03-23
小寨 ,49.0,102.0,143.0,98.0,22.0,27.0,139.0,轻度,2013-03-22
小寨 ,50.0,82.0,166.0,86.0,16.0,22.0,143.0,中度,2013-03-21
小寨 ,43.0,74.0,135.0,79.0,23.0,32.0,78.0,轻度,2013-03-20
小寨 ,37.0,104.0,166.0,103.0,25.0,28.0,110.0,中度,2013-03-19
小寨 ,40.0,102.0,138.0,100.0,27.0,30.0,83.0,轻度,2013-03-18
小寨 ,51.0,69.0,141.0,90.0,32.0,44.0,143.0,轻度,2013-03-17
小寨 ,62.0,94.0,219.0,100.0,10.0,14.0,256.0,重度,2013-03-16
小寨 ,86.0,95.0,190.0,89.0,15.0,19.0,219.0,重度,2013-03-15
小寨 ,67.0,58.0,174.0,71.0,17.0,21.0,147.0,中度,2013-03-14
小寨 ,77.0,73.0,500.0,91.0,11.0,15.0,253.0,严重,2013-03-13
小寨 ,52.0,60.0,500.0,78.0,14.0,18.0,190.0,严重,2013-03-12
小寨 ,74.0,63.0,143.0,61.0,12.0,14.0,93.0,轻度,2013-03-11
小寨 ,34.0,47.0,340.0,39.0,22.0,26.0,92.0,严重,2013-03-10
小寨 ,35.0,92.0,500.0,66.0,18.0,25.0,196.0,严重,2013-03-09
小寨 ,62.0,113.0,152.0,87.0,36.0,39.0,108.0,中度,2013-03-08
小寨 ,68.0,113.0,199.0,68.0,25.0,27.0,127.0,中度,2013-03-07
小寨 ,52.0,82.0,191.0,35.0,26.0,34.0,127.0,中度,2013-03-06
小寨 ,97.0,111.0,209.0,52.0,22.0,24.0,193.0,重度,2013-03-05
小寨 ,87.0,101.0,161.0,44.0,23.0,24.0,108.0,中度,2013-03-04
小寨 ,46.0,70.0,162.0,45.12913640575097,26.0,34.0,95.0,中度,2013-03-03
小寨 ,69.0,64.0,148.0,18.0,21.0,27.0,78.0,轻度,2013-03-02
小寨 ,58.0,55.0,163.0,30.22627717020496,18.0,25.0,54.0,中度,2013-03-01
小寨 ,58.0,55.0,280.0,58.965556402536215,19.0,23.0,251.0,重度,2013-02-28
小寨 ,95.0,64.0,358.0,103.0,21.0,30.0,349.0,严重,2013-02-27
小寨 ,102.0,68.0,369.0,104.0,24.0,21.0,368.0,严重,2013-02-26
小寨 ,102.0,53.0,305.0,62.0,9.0,11.0,347.0,严重,2013-02-25
小寨 ,83.0,53.0,178.0,59.0,24.0,28.0,247.0,重度,2013-02-23
小寨 ,68.0,43.0,111.0,49.0,28.0,32.0,130.0,轻度,2013-02-22
小寨 ,59.0,34.0,119.0,28.0,31.0,38.0,158.0,中度,2013-02-21
小寨 ,59.0,25.0,93.0,42.302253064613744,17.0,22.0,117.0,轻度,2013-02-20
小寨 ,52.0,25.0,88.0,11.0,11.0,13.0,109.0,轻度,2013-02-19
小寨 ,35.0,27.0,103.0,22.0,22.0,24.0,110.0,轻度,2013-02-18
小寨 ,77.0,37.0,177.0,74.0,18.0,22.0,247.0,重度,2013-02-17
小寨 ,79.0,39.0,192.0,103.0,21.0,28.0,284.0,重度,2013-02-16
小寨 ,63.0,29.0,80.0,78.0,23.0,29.0,78.0,良,2013-02-15
小寨 ,65.0,29.0,101.0,83.0,20.0,25.0,128.0,轻度,2013-02-14
小寨 ,61.0,24.0,108.0,80.0,20.0,27.0,137.0,轻度,2013-02-12
小寨 ,71.0,25.0,188.0,88.0,10.0,11.0,275.0,重度,2013-02-11
小寨 ,99.0,33.0,500.0,100.0,24.0,27.0,500.0,严重,2013-02-10
小寨 ,104.0,38.0,173.0,90.0,18.0,20.0,283.0,重度,2013-02-09
小寨 ,76.0,37.0,107.0,87.0,10.0,13.0,163.0,中度,2013-02-08
小寨 ,94.0,38.0,134.0,91.0,10.0,12.0,195.0,中度,2013-02-07
小寨 ,99.0,53.0,203.0,103.0,9.0,11.0,309.0,严重,2013-02-06
小寨 ,78.0,43.0,101.0,97.0,19.0,21.0,138.0,轻度,2013-02-05
小寨 ,45.0,43.0,119.0,102.0,5.0,7.0,170.0,中度,2013-02-04
小寨 ,37.0,50.0,185.0,103.0,5.0,7.0,251.0,重度,2013-02-03
小寨 ,75.0,80.0,410.0,107.0,5.0,7.0,359.0,严重,2013-02-02
小寨 ,72.0,93.0,451.0,108.0,6.0,8.0,413.0,严重,2013-02-01
小寨 ,71.0,65.0,370.0,101.0,11.0,12.0,312.0,严重,2013-01-31
小寨 ,105.0,87.0,500.0,102.0,7.0,10.0,389.0,严重,2013-01-30
小寨 ,104.0,93.0,332.0,105.0,10.0,12.0,331.0,严重,2013-01-29
小寨 ,104.0,74.0,205.0,103.0,10.0,11.0,261.0,重度,2013-01-28
小寨 ,103.0,83.0,194.0,103.0,8.0,9.0,223.0,重度,2013-01-27
小寨 ,70.0,60.0,129.0,95.0,16.0,19.0,135.0,轻度,2013-01-26
小寨 ,61.0,50.0,118.0,91.0,18.0,20.0,124.0,轻度,2013-01-25
小寨 ,49.0,30.0,84.0,59.0,24.0,32.0,49.0,良,2013-01-24
小寨 ,85.0,64.0,178.0,98.0,15.0,18.0,229.0,重度,2013-01-23
小寨 ,99.0,63.0,124.0,87.0,13.0,14.0,147.0,轻度,2013-01-22
小寨 ,61.0,34.0,87.0,63.0,19.0,24.0,74.0,良,2013-01-21
小寨 ,97.0,55.0,292.0,102.0,11.0,12.0,271.0,重度,2013-01-20
小寨 ,116.0,101.0,500.0,113.0,10.0,12.0,402.0,严重,2013-01-19
小寨 ,123.0,79.0,328.0,106.0,8.0,10.0,273.0,严重,2013-01-18
小寨 ,115.0,70.0,199.0,102.0,8.0,9.0,204.0,重度,2013-01-17
小寨 ,101.0,63.0,178.0,92.0,15.0,16.0,153.0,中度,2013-01-16
小寨 ,70.0,44.0,141.0,42.0,20.0,22.0,83.0,轻度,2013-01-15
小寨 ,114.0,97.0,484.0,99.0,11.0,15.0,386.0,严重,2013-01-14
小寨 ,90.0,69.0,180.0,66.0,28.0,25.0,212.0,重度,2013-01-11
小寨 ,101.0,88.0,290.0,81.0,4.0,5.0,288.0,重度,2013-01-10
小寨 ,102.0,85.0,300.0,81.0,27.55747692228135,32.67442738490999,282.0,重度,2013-01-09
小寨 ,111.0,101.0,434.0,100.0,4.0,5.0,358.0,严重,2013-01-08
小寨 ,110.0,102.0,344.0,112.0,7.0,7.0,309.0,严重,2013-01-07
小寨 ,107.0,77.0,293.0,112.0,3.0,4.0,288.0,重度,2013-01-06
小寨 ,121.0,78.0,184.0,109.0,3.0,4.0,228.0,重度,2013-01-05
小寨 ,122.0,52.0,124.0,102.0,12.0,5.0,149.0,轻度,2013-01-04
小寨 ,85.0,33.0,69.0,77.0,50.0,19.0,42.0,良,2013-01-03
小寨 ,88.0,35.0,103.0,84.0,33.0,11.0,77.0,轻度,2013-01-02
小寨 ,97.0,64.0,148.0,104.0,47.0,12.0,127.0,轻度,2013-01-01
市人民体育场 ,24.0,27.0,168.0,35.0,72.0,92.0,124.0,中度,2013-04-26
市人民体育场 ,25.0,94.04401322428386,170.0,38.0,49.0,76.0,114.0,中度,2013-04-25
市人民体育场 ,15.0,54.86406533528193,160.0,46.0,15.485217690411382,43.0,166.0,中度,2013-04-24
市人民体育场 ,32.47763047159002,34.0,84.77600809727124,45.0,16.0,23.0,119.0,轻度,2013-04-19
市人民体育场 ,49.918990748948346,52.0,150.08846479263494,65.0,27.0,35.0,195.0,中度,2013-04-18
市人民体育场 ,9.0,72.0,243.0,79.0,65.0,86.0,142.0,重度,2013-04-17
市人民体育场 ,9.0,60.0,85.8724788702684,66.0,42.0,53.0,69.0,良,2013-04-16
市人民体育场 ,13.0,87.0,56.36950808546658,94.0,45.0,64.0,82.0,良,2013-04-15
市人民体育场 ,15.0,77.0,284.6912541869373,23.094798219462987,37.0,49.0,67.0,良,2013-04-14
市人民体育场 ,16.0,80.0,288.51187135020507,25.228050470354567,39.0,46.0,74.0,良,2013-04-13
市人民体育场 ,19.0,80.0,114.0,104.0,37.0,45.0,75.0,轻度,2013-04-12
市人民体育场 ,28.0,80.0,130.0,104.0,34.0,40.0,88.0,轻度,2013-04-11
市人民体育场 ,24.0,59.0,117.0,101.0,28.0,42.0,73.0,轻度,2013-04-10
市人民体育场 ,22.0,43.0,96.0,91.0,30.0,43.0,55.0,良,2013-04-09
市人民体育场 ,20.0,54.0,193.0,101.0,26.0,38.0,107.0,中度,2013-04-08
市人民体育场 ,24.0,69.0,145.0,101.0,30.0,35.0,105.0,轻度,2013-04-07
市人民体育场 ,22.0,59.0,114.0,91.0,33.0,37.0,85.0,轻度,2013-04-06
市人民体育场 ,21.0,38.0,130.0,83.0,20.0,29.0,70.0,轻度,2013-04-05
市人民体育场 ,23.0,62.0,139.0,97.0,21.0,20.0,168.0,中度,2013-04-04
市人民体育场 ,25.0,82.0,114.0,101.0,49.0,64.0,168.0,中度,2013-04-03
市人民体育场 ,26.0,80.0,164.0,97.0,12.0,14.0,128.0,中度,2013-04-02
市人民体育场 ,24.0,101.0,199.0,103.0,41.0,46.0,245.0,重度,2013-04-01
市人民体育场 ,24.0,78.0,176.0,97.0,39.0,41.0,235.0,重度,2013-03-31
市人民体育场 ,24.0,101.0,226.0,96.0,39.0,46.0,220.0,重度,2013-03-30
市人民体育场 ,24.0,78.0,199.0,89.0,22.0,29.0,188.0,中度,2013-03-29
市人民体育场 ,26.0,103.0,194.0,103.0,37.0,36.0,137.0,中度,2013-03-28
市人民体育场 ,27.0,101.0,158.0,103.0,28.0,31.0,110.0,中度,2013-03-27
市人民体育场 ,26.0,72.0,98.49386913676872,83.0,35.0,41.0,144.0,轻度,2013-03-26
市人民体育场 ,29.0,73.0,77.24384113941686,73.0,11.0,27.06779248610448,129.0,轻度,2013-03-25
市人民体育场 ,26.0,52.0,260.0,64.0,32.0,43.0,115.0,重度,2013-03-24
市人民体育场 ,26.0,89.0,208.0,79.0,42.0,47.0,204.0,重度,2013-03-23
市人民体育场 ,28.0,105.0,174.0,91.0,27.0,28.0,178.0,中度,2013-03-22
市人民体育场 ,29.0,92.0,185.0,81.0,15.0,18.0,173.0,中度,2013-03-21
市人民体育场 ,28.0,77.0,226.0,73.0,27.0,35.0,109.0,重度,2013-03-20
市人民体育场 ,35.0,107.0,236.0,105.0,25.0,23.0,142.0,重度,2013-03-19
市人民体育场 ,34.0,101.0,188.0,97.0,29.0,31.0,93.0,中度,2013-03-18
市人民体育场 ,34.0,73.0,148.0,80.0,37.0,48.0,170.0,中度,2013-03-17
市人民体育场 ,38.0,92.0,198.0,81.0,11.0,15.0,273.0,重度,2013-03-16
市人民体育场 ,41.0,82.0,171.0,74.0,27.0,31.0,213.0,重度,2013-03-15
市人民体育场 ,51.0,60.0,155.0,63.0,20.0,25.0,163.0,中度,2013-03-14
市人民体育场 ,52.0,82.0,500.0,76.0,11.0,14.0,316.0,严重,2013-03-13
市人民体育场 ,52.0,79.0,500.0,71.0,16.0,18.0,265.0,严重,2013-03-12
市人民体育场 ,54.0,65.0,148.0,52.0,16.0,20.0,109.0,轻度,2013-03-11
市人民体育场 ,52.0,47.0,500.0,42.0,26.0,34.0,110.0,严重,2013-03-10
市人民体育场 ,47.0,94.0,357.6937237949834,77.0,20.0,25.0,306.0,严重,2013-03-09
市人民体育场 ,61.0,122.0,101.4112948221073,97.0,37.0,39.0,144.0,轻度,2013-03-08
市人民体育场 ,55.0,111.0,292.0,94.0,30.0,33.0,170.0,重度,2013-03-07
市人民体育场 ,55.0,101.0,339.0,70.0,29.0,37.0,166.0,严重,2013-03-06
市人民体育场 ,59.0,115.0,304.0,88.0,31.0,38.0,227.0,严重,2013-03-05
市人民体育场 ,59.0,101.0,199.0,62.0,31.0,35.0,133.0,中度,2013-03-04
市人民体育场 ,56.0,89.0,193.0,57.0,30.0,36.0,125.0,中度,2013-03-03
市人民体育场 ,75.0,85.0,192.0,48.0,24.0,27.0,100.0,中度,2013-03-02
市人民体育场 ,66.0,123.0,597.0152546641057,79.0,40.0,40.0,414.0,严重,2013-02-27
市人民体育场 ,90.0,131.0,406.0,103.0,80.0,27.0,428.0,严重,2013-02-26
市人民体育场 ,76.0,122.0,305.0,93.0,6.0,8.0,338.0,严重,2013-02-25
市人民体育场 ,66.0,128.0,305.0,93.0,7.0,9.0,355.0,严重,2013-02-25
市人民体育场 ,29.0,117.0,163.0,80.0,8.0,11.0,245.0,重度,2013-02-23
市人民体育场 ,29.0,120.0,125.0,80.0,9.0,12.0,153.0,中度,2013-02-22
市人民体育场 ,52.0,89.0,97.0,42.0,8.0,12.0,130.0,轻度,2013-02-20
市人民体育场 ,94.0,78.0,212.0,67.0,17.0,19.0,299.0,重度,2013-02-17
市人民体育场 ,64.56158116443535,38.0,198.0,96.0,33.0,39.0,301.88656297298047,中度,2013-02-16
市人民体育场 ,65.69337253649238,54.0,83.0,103.0,48.0,80.0,172.78194083232256,轻度,2013-02-15
市人民体育场 ,59.36519939001494,62.0,106.0,103.0,27.0,39.0,173.0,中度,2013-02-14
市人民体育场 ,67.8052125391387,54.0,88.0,101.0,32.0,43.0,246.0847734317747,轻度,2013-02-13
市人民体育场 ,64.02605552450616,33.0,101.0,101.0,38.0,51.0,248.96637211413488,轻度,2013-02-12
市人民体育场 ,6.0,19.0,144.11866972643216,103.0,28.0,42.0,307.0,严重,2013-02-11
市人民体育场 ,12.0,25.0,429.1870725721639,105.0,29.0,37.0,500.0,严重,2013-02-10
市人民体育场 ,17.0,23.0,140.48348929350826,102.0,21.0,31.0,322.0,严重,2013-02-09
市人民体育场 ,55.48155583104322,20.0,0.0,93.0,24.0,32.0,176.0,中度,2013-02-08
市人民体育场 ,10.0,19.0,114.0,101.0,26.0,34.0,219.0,重度,2013-02-07
市人民体育场 ,52.0,27.0,18.743313701902075,109.0,10.0,11.0,323.0,严重,2013-02-06
市人民体育场 ,0.0,0.0,0.0,110.0,12.0,14.0,144.0,轻度,2013-02-05
市人民体育场 ,80.48936974618418,121.76985382141632,165.0023663667707,104.0,42.44246794115183,50.529373178794856,219.0,重度,2013-02-04
市人民体育场 ,70.89430714924356,74.0,118.0,104.0,40.0,46.0,227.0,重度,2013-02-03
市人民体育场 ,91.96505475591978,94.0,199.0,109.0,41.0,49.0,375.0,严重,2013-02-02
市人民体育场 ,90.29535307104167,104.0,379.0,109.0,23.0,28.0,442.0,严重,2013-02-01
市人民体育场 ,82.2498909728128,88.0,261.7394190145398,103.0,43.0,46.0,341.0,严重,2013-01-31
市人民体育场 ,85.33967727037493,108.0,364.0,107.0,50.0,55.0,341.0,严重,2013-01-30
市人民体育场 ,96.2962290948245,109.0,199.0,108.0,68.0,80.0,327.0,严重,2013-01-29
市人民体育场 ,84.27501511191248,106.0,185.0,103.0,35.0,43.0,304.0,严重,2013-01-28
市人民体育场 ,66.0,102.0,146.0,89.0,45.0,56.0,219.0,重度,2013-01-27
市人民体育场 ,70.0,87.0,118.0,80.0,82.0,85.0,190.0,中度,2013-01-26
市人民体育场 ,55.0,81.0,110.0,85.0,114.0,100.0,156.0,中度,2013-01-25
市人民体育场 ,51.0,49.0,81.0,47.0,94.0,98.0,54.0,良,2013-01-24
市人民体育场 ,67.0,104.0,250.0,102.0,29.0,32.0,293.84890348876803,重度,2013-01-23
市人民体育场 ,54.0,77.0,142.0,69.0,70.0,90.0,34.15766113253552,轻度,2013-01-22
市人民体育场 ,62.0,49.0,91.0,43.0,60.0,78.0,80.0,良,2013-01-21
市人民体育场 ,67.0,84.0,302.0,87.0,33.0,41.0,307.0,严重,2013-01-20
市人民体育场 ,91.0,109.0,479.0,106.0,18.0,24.0,415.0,严重,2013-01-19
市人民体育场 ,83.0,107.0,373.0,101.0,32.0,36.0,310.0,严重,2013-01-18
市人民体育场 ,69.0,80.0,194.0,60.0,49.0,75.0,206.0,重度,2013-01-17
市人民体育场 ,67.0,103.0,253.0,77.0,42.0,45.0,199.5162457995312,重度,2013-01-16
市人民体育场 ,72.0,68.0,166.0,40.0,70.0,65.0,78.0,中度,2013-01-15
市人民体育场 ,90.0,127.0,481.0,106.0,30.0,31.0,438.0,严重,2013-01-14
市人民体育场 ,84.0,116.0,270.0,102.0,30.0,37.0,319.0,严重,2013-01-13
市人民体育场 ,100.0,107.0,215.0,70.0,21.0,30.0,269.0,重度,2013-01-12
市人民体育场 ,83.0,131.0,190.0,87.0,45.0,53.0,236.0,重度,2013-01-11
市人民体育场 ,101.0,128.0,302.0,69.0,19.0,23.0,325.0,严重,2013-01-10
市人民体育场 ,74.0,90.0,164.0,34.0,32.0,43.0,202.0,重度,2013-01-09
市人民体育场 ,81.0,124.0,354.0,84.0,19.0,23.0,365.0,严重,2013-01-08
市人民体育场 ,86.0,169.0,393.0,90.0,20.0,22.0,393.0,严重,2013-01-07
市人民体育场 ,90.0,199.0,410.0,106.0,12.0,13.0,416.0,严重,2013-01-06
市人民体育场 ,113.0,161.0,169.0,108.0,14.0,20.0,271.0,重度,2013-01-05
市人民体育场 ,85.0,59.0,104.0,94.0,68.0,30.0,147.0,轻度,2013-01-04
市人民体育场 ,50.0,15.0,63.0,62.0,71.0,32.0,69.0,良,2013-01-03
市人民体育场 ,61.0,37.0,96.0,70.0,52.0,25.0,63.0,良,2013-01-02
市人民体育场 ,72.0,131.0,138.0,104.0,58.0,23.0,147.0,轻度,2013-01-01
高新西区 ,31.0,125.0,196.0,65.0,50.0,73.0,193.0,中度,2013-04-26
高新西区 ,38.0,125.0,222.0,62.0,44.0,61.0,190.0,重度,2013-04-25
高新西区 ,36.0,113.0,156.0,65.0,35.0,44.0,149.0,中度,2013-04-24
高新西区 ,28.0,98.0,141.0,72.0,27.0,33.0,178.0,中度,2013-04-23
高新西区 ,44.0,94.0,109.0,68.0,22.0,28.0,175.0,中度,2013-04-21
高新西区 ,35.0,83.0,349.0,41.620647018569656,29.0,39.0,172.0,严重,2013-04-18
高新西区 ,46.0,106.0,162.0,78.15536422756819,59.0,79.0,127.0,中度,2013-04-17
高新西区 ,34.0,62.0,97.0,45.8423414695253,38.0,55.0,60.0,良,2013-04-16
高新西区 ,31.0,97.0,108.0,62.29438309348458,42.0,64.0,77.0,轻度,2013-04-15
高新西区 ,25.0,83.0,88.0,51.12826090336644,37.0,54.0,55.0,良,2013-04-14
高新西区 ,36.0,100.0,106.0,60.27053064662454,32.0,45.0,79.0,轻度,2013-04-13
高新西区 ,28.0,103.0,114.0,61.008007252832485,33.0,44.0,90.0,轻度,2013-04-12
高新西区 ,36.0,100.0,112.0,61.61123062527746,33.0,46.0,87.0,轻度,2013-04-11
高新西区 ,32.0,88.0,105.0,52.73475023413698,29.0,41.0,73.0,轻度,2013-04-10
高新西区 ,22.0,70.0,96.0,40.0,30.0,43.0,48.0,良,2013-04-09
高新西区 ,30.0,84.0,166.0,47.01502188268057,27.0,38.0,95.0,中度,2013-04-08
高新西区 ,43.0,102.0,124.0,65.87141322949147,30.0,41.0,109.0,轻度,2013-04-07
高新西区 ,37.0,87.0,100.0,53.052064173791145,30.0,38.0,70.0,良,2013-04-06
高新西区 ,18.0,47.0,112.0,27.615258320594677,22.0,33.0,55.0,轻度,2013-04-05
高新西区 ,38.0,101.0,154.0,76.25984813247231,19.0,24.0,200.0,中度,2013-04-04
高新西区 ,53.0,109.0,138.0,85.76520534521644,43.0,59.0,162.0,中度,2013-04-03
高新西区 ,57.0,106.0,138.0,64.8014864851418,15.0,19.0,120.0,轻度,2013-04-02
高新西区 ,44.0,111.0,262.0,86.98648083604819,37.0,54.0,253.0,重度,2013-04-01
高新西区 ,51.0,103.0,165.0,93.97768268088856,32.0,34.0,253.0,重度,2013-03-31
高新西区 ,60.0,110.0,194.0,30.0,32.0,45.0,243.0,重度,2013-03-30
高新西区 ,57.0,54.74473384662724,172.0,29.0,25.0,32.0,228.0,重度,2013-03-29
高新西区 ,53.0,75.41696706480114,146.0,37.0,31.0,40.0,122.0,轻度,2013-03-28
高新西区 ,41.0,105.0,151.0,37.0,29.0,37.0,130.0,中度,2013-03-27
高新西区 ,31.0,87.0,109.0,26.0,33.0,44.0,133.0,轻度,2013-03-26
高新西区 ,55.0,104.0,133.0,28.0,9.0,32.844637159923735,140.0,轻度,2013-03-25
高新西区 ,43.0,78.0,176.0,23.0,30.0,41.0,109.0,中度,2013-03-24
高新西区 ,52.0,110.0,198.0,41.0,38.0,45.0,205.0,重度,2013-03-23
高新西区 ,52.0,112.0,150.0,40.0,27.0,32.0,183.0,中度,2013-03-22
高新西区 ,49.0,104.0,159.0,72.20694802370241,20.0,25.0,168.0,中度,2013-03-21
高新西区 ,42.0,92.0,149.0,30.0,28.0,38.0,93.0,轻度,2013-03-20
高新西区 ,47.0,105.0,176.0,51.0,28.0,31.0,143.0,中度,2013-03-19
高新西区 ,40.0,103.0,150.0,41.0,31.0,38.0,85.0,轻度,2013-03-18
