点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
经开区 ,25,21,108,,,,,2,2012/10/6
经开区 ,20,17,92,,,,,1,2012/10/5
经开区 ,24,21,85,,,,,1,2012/10/4
经开区 ,24,24,101,,,,,2,2012/10/3
经开区 ,26,25,108,,,,,2,2012/10/2
经开区 ,27,25,88,,,,,1,2012/10/1
经开区 ,29,19,98,,,,,1,2012/9/30
经开区 ,30,14,83,,,,,1,2012/9/29
经开区 ,29,22,68,,,,,1,2012/9/28
经开区 ,31,17,67,,,,,1,2012/9/27
经开区 ,25,17,54,,,,,1,2012/9/26
经开区 ,35,17,107,,,,,2,2012/9/25
经开区 ,29,27,112,,,,,2,2012/9/24
经开区 ,33,14,93,,,,,1,2012/9/23
经开区 ,29,18,78,,,,,1,2012/9/22
经开区 ,27,9,78,,,,,1,2012/9/21
经开区 ,30,17,69,,,,,1,2012/9/20
经开区 ,27,19,83,,,,,1,2012/9/19
经开区 ,23,17,84,,,,,1,2012/9/18
经开区 ,21,14,79,,,,,1,2012/9/17
经开区 ,23,13,51,,,,,1,2012/9/16
经开区 ,26,15,68,,,,,1,2012/9/15
经开区 ,25,15,61,,,,,1,2012/9/14
经开区 ,23,12,53,,,,,1,2012/9/13
经开区 ,24,15,47,,,,,0,2012/9/12
经开区 ,20,12,57,,,,,1,2012/9/11
经开区 ,24,15,64,,,,,1,2012/9/10
经开区 ,22,12,60,,,,,1,2012/9/9
经开区 ,25,15,63,,,,,1,2012/9/8
经开区 ,27,14,68,,,,,1,2012/9/7
经开区 ,25,17,80,,,,,1,2012/9/6
经开区 ,32,17,69,,,,,1,2012/9/5
经开区 ,34,18,57,,,,,1,2012/9/4
经开区 ,34,18,57,,,,,1,2012/9/4
经开区 ,31,15,47,,,,,1,2012/9/3
经开区 ,25,11,32,,,,,0,2012/9/2
经开区 ,21,14,31,,,,,0,2012/9/1
经开区 ,25,13,77,,,,,1,2012/8/31
经开区 ,26,17,75,,,,,1,2012/8/30
经开区 ,25,18,66,,,,,1,2012/8/29
经开区 ,26,16,74,,,,,1,2012/8/28
经开区 ,25,16,88,,,,,1,2012/8/28
经开区 ,25,13,76,,,,,1,2012/8/26
经开区 ,28,19,67,,,,,1,2012/8/25
经开区 ,28,15,56,,,,,1,2012/8/24
经开区 ,27,14,51,,,,,1,2012/8/23
经开区 ,20,14,57,,,,,1,2012/8/22
经开区 ,26,17,41,,,,,0,2012/8/21
经开区 ,29,17,45,,,,,0,2012/8/20
经开区 ,28,14,38,,,,,0,2012/8/19
经开区 ,34,17,55,,,,,1,2012/8/18
经开区 ,32,17,60,,,,,1,2012/8/17
经开区 ,34,21,81,,,,,1,2012/8/16
经开区 ,33,22,60,,,,,1,2012/8/15
经开区 ,33,19,55,,,,,1,2012/8/14
经开区 ,32,25,71,,,,,1,2012/8/13
经开区 ,23,17,83,,,,,1,2012/8/12
经开区 ,28,14,79,,,,,1,2012/8/11
经开区 ,25,15,73,,,,,1,2012/8/10
经开区 ,18,12,78,,,,,1,2012/8/9
经开区 ,20,15,79,,,,,1,2012/8/8
经开区 ,33,19,60,,,,,1,2012/8/7
经开区 ,26,17,59,,,,,1,2012/8/6
经开区 ,23,12,68,,,,,1,2012/8/5
经开区 ,24,12,71,,,,,1,2012/8/4
经开区 ,21,12,61,,,,,1,2012/8/3
经开区 ,28,16,56,,,,,1,2012/8/2
经开区 ,29,14,51,,,,,1,2012/8/1
经开区 ,31,9,54,,,,,1,2012/7/31
经开区 ,37,18,64,,,,,1,2012/7/30
经开区 ,31,17,71,,,,,1,2012/7/29
经开区 ,37,16,53,,,,,1,2012/7/28
经开区 ,38,17,49,,,,,0,2012/7/27
经开区 ,33,17,79,,,,,1,2012/7/26
经开区 ,31,17,74,,,,,1,2012/7/25
经开区 ,29,18,57,,,,,1,2012/7/24
经开区 ,24,16,56,,,,,1,2012/7/23
经开区 ,23,12,52,,,,,1,2012/7/22
经开区 ,22,14,70,,,,,1,2012/7/21
经开区 ,23,12,81,,,,,1,2012/7/20
经开区 ,23,12,82,,,,,1,2012/7/19
经开区 ,24,12,76,,,,,1,2012/7/18
经开区 ,21,10,71,,,,,1,2012/7/17
经开区 ,23,11,69,,,,,1,2012/7/16
经开区 ,23,11,69,,,,,1,2012/7/16
经开区 ,21,10,65,,,,,1,2012/7/15
经开区 ,20,10,63,,,,,1,2012/7/14
经开区 ,38,26,69,,,,,1,2012/7/13
经开区 ,33,19,69,,,,,1,2012/7/12
经开区 ,23,14,68,,,,,1,2012/7/11
经开区 ,25,12,56,,,,,1,2012/7/10
经开区 ,15,11,47,,,,,0,2012/7/9
经开区 ,25,14,65,,,,,1,2012/7/8
经开区 ,24,13,52,,,,,1,2012/7/7
经开区 ,20,20,58,,,,,1,2012/7/6
经开区 ,17,14,42,,,,,0,2012/7/5
经开区 ,27,14,40,,,,,0,2012/7/4
经开区 ,24,13,49,,,,,0,2012/7/3
经开区 ,23,17,59,,,,,1,2012/7/2
经开区 ,29,19,52,,,,,1,2012/7/1
经开区 ,22,16,46,,,,,0,2012/6/30
经开区 ,27,10,53,,,,,1,2012/6/29
经开区 ,27,11,52,,,,,1,2012/6/28
经开区 ,30,14,70,,,,,1,2012/6/27
经开区 ,27,13,54,,,,,1,2012/6/26
经开区 ,39,19,70,,,,,1,2012/6/25
经开区 ,31,18,62,,,,,1,2012/6/24
经开区 ,32,17,62,,,,,1,2012/6/23
经开区 ,35,17,65,,,,,1,2012/6/22
经开区 ,35,24,70,,,,,1,2012/6/21
经开区 ,31,20,66,,,,,1,2012/6/20
经开区 ,37,18,70,,,,,1,2012/6/19
经开区 ,35,20,67,,,,,1,2012/6/18
经开区 ,37,26,71,,,,,1,2012/6/17
经开区 ,28,30,66,,,,,1,2012/6/16
经开区 ,33,24,65,,,,,1,2012/6/15
经开区 ,37,17,67,,,,,1,2012/6/14
经开区 ,26,25,68,,,,,1,2012/6/13
经开区 ,30,25,72,,,,,1,2012/6/12
经开区 ,27,23,79,,,,,1,2012/6/11
经开区 ,42,27,63,,,,,1,2012/6/10
经开区 ,43,19,64,,,,,1,2012/6/9
经开区 ,36,22,63,,,,,1,2012/6/8
经开区 ,36,22,76,,,,,1,2012/6/7
经开区 ,31,21,69,,,,,1,2012/6/6
经开区 ,37,22,86,,,,,1,2012/6/5
经开区 ,40,21,74,,,,,1,2012/6/4
经开区 ,37,11,58,,,,,1,2012/6/3
经开区 ,38,19,62,,,,,1,2012/6/2
经开区 ,39,20,68,,,,,1,2012/6/1
经开区 ,34,20,60,,,,,1,2012/5/31
经开区 ,31,22,54,,,,,1,2012/5/30
经开区 ,20,15,62,,,,,1,2012/5/29
经开区 ,24,21,67,,,,,1,2012/5/28
经开区 ,23,19,83,,,,,1,2012/5/27
经开区 ,17,17,96,,,,,1,2012/5/26
经开区 ,11,21,93,,,,,1,2012/5/25
经开区 ,12,15,92,,,,,1,2012/5/24
经开区 ,11,20,97,,,,,1,2012/5/23
经开区 ,10,14,53,,,,,1,2012/5/22
经开区 ,25,10,73,,,,,1,2012/5/21
经开区 ,27,24,82,,,,,1,2012/5/20
经开区 ,33,31,94,,,,,1,2012/5/19
经开区 ,33,34,85,,,,,1,2012/5/18
经开区 ,36,34,73,,,,,1,2012/5/17
经开区 ,37,30,80,,,,,1,2012/5/16
经开区 ,22,28,65,,,,,1,2012/5/15
经开区 ,21,20,74,,,,,1,2012/5/14
经开区 ,17,20,91,,,,,1,2012/5/13
经开区 ,17,19,68,,,,,1,2012/5/12
经开区 ,27,10,59,,,,,1,2012/5/11
经开区 ,30,21,73,,,,,1,2012/5/10
经开区 ,26,21,81,,,,,1,2012/5/9
经开区 ,26,30,91,,,,,1,2012/5/8
经开区 ,27,28,107,,,,,2,2012/5/7
经开区 ,39,32,91,,,,,1,2012/5/6
经开区 ,42,27,90,,,,,1,2012/5/5
经开区 ,27,29,82,,,,,1,2012/5/4
经开区 ,15,23,75,,,,,1,2012/5/3
经开区 ,16,20,72,,,,,1,2012/5/2
经开区 ,16,16,89,,,,,1,2012/5/1
经开区 ,30,16,83,,,,,1,2012/4/30
经开区 ,32,25,87,,,,,1,2012/4/29
经开区 ,38,29,91,,,,,1,2012/4/28
经开区 ,37,25,102,,,,,2,2012/4/27
经开区 ,31,30,97,,,,,1,2012/4/26
经开区 ,30,29,89,,,,,1,2012/4/25
经开区 ,24,20,72,,,,,1,2012/4/24
经开区 ,49,29,90,,,,,1,2012/4/23
经开区 ,33,29,85,,,,,1,2012/4/22
经开区 ,33,29,89,,,,,1,2012/4/21
经开区 ,34,29,81,,,,,1,2012/4/20
经开区 ,34,30,66,,,,,1,2012/4/19
经开区 ,32,27,87,,,,,1,2012/4/18
经开区 ,51,27,85,,,,,1,2012/4/17
经开区 ,36,32,66,,,,,1,2012/4/16
经开区 ,28,33,69,,,,,1,2012/4/15
经开区 ,19,31,68,,,,,1,2012/4/14
经开区 ,18,20,48,,,,,0,2012/4/13
经开区 ,31,14,51,,,,,1,2012/4/12
经开区 ,28,23,67,,,,,1,2012/4/11
经开区 ,25,20,56,,,,,1,2012/4/10
经开区 ,28,22,60,,,,,1,2012/4/9
经开区 ,26,28,80,,,,,1,2012/4/8
经开区 ,28,22,87,,,,,1,2012/4/7
经开区 ,26,20,86,,,,,1,2012/4/6
经开区 ,21,20,77,,,,,1,2012/4/5
经开区 ,22,25,93,,,,,1,2012/4/4
经开区 ,25,24,77,,,,,1,2012/4/3
经开区 ,34,29,82,,,,,1,2012/4/2
经开区 ,39,29,86,,,,,1,2012/4/1
经开区 ,30,23,55,,,,,1,2012/4/1
经开区 ,58,31,71,,,,,1,2012/3/30
经开区 ,31,27,89,,,,,1,2012/3/29
经开区 ,68,44,93,,,,,1,2012/3/28
经开区 ,51,43,110,,,,,2,2012/3/27
经开区 ,65,52,82,,,,,1,2012/3/26
经开区 ,60,40,80,,,,,1,2012/3/25
经开区 ,50,33,70,,,,,1,2012/3/24
经开区 ,47,32,60,,,,,1,2012/3/23
经开区 ,41,27,57,,,,,1,2012/3/22
经开区 ,49,32,73,,,,,1,2012/3/21
经开区 ,49,30,62,,,,,1,2012/3/20
经开区 ,59,29,118,,,,,2,2012/3/19
经开区 ,65,40,120,,,,,2,2012/3/18
经开区 ,49,37,85,,,,,1,2012/3/17
经开区 ,40,32,89,,,,,1,2012/3/16
经开区 ,51,36,79,,,,,1,2012/3/15
经开区 ,54,40,97,,,,,1,2012/3/14
经开区 ,57,50,107,,,,,2,2012/3/13
经开区 ,42,38,84,,,,,1,2012/3/12
经开区 ,44,39,62,,,,,1,2012/3/11
经开区 ,49,38,83,,,,,1,2012/3/10
经开区 ,35,30,65,,,,,1,2012/3/9
经开区 ,37,35,65,,,,,1,2012/3/8
经开区 ,32,36,61,,,,,1,2012/3/7
经开区 ,34,36,57,,,,,1,2012/3/6
经开区 ,37,35,70,,,,,1,2012/3/5
经开区 ,32,36,64,,,,,1,2012/3/4
经开区 ,38,30,73,,,,,1,2012/3/3
经开区 ,39,39,119,,,,,2,2012/3/2
经开区 ,47,72,120,,,,,2,2012/3/1
经开区 ,62,63,130,,,,,2,2012/2/29
经开区 ,56,37,97,,,,,1,2012/2/28
经开区 ,39,30,81,,,,,1,2012/2/27
经开区 ,48,35,63,,,,,1,2012/2/26
经开区 ,67,36,71,,,,,1,2012/2/25
经开区 ,51,40,97,,,,,1,2012/2/24
经开区 ,77,74,117,,,,,2,2012/2/23
经开区 ,62,60,118,,,,,2,2012/2/22
经开区 ,81,57,99,,,,,1,2012/2/21
经开区 ,66,39,77,,,,,1,2012/2/20
经开区 ,48,34,55,,,,,1,2012/2/19
经开区 ,37,26,49,,,,,0,2012/2/18
经开区 ,46,27,51,,,,,1,2012/2/17
经开区 ,39,31,112,,,,,2,2012/2/16
经开区 ,54,30,123,,,,,2,2012/2/15
经开区 ,55,37,118,,,,,2,2012/2/14
经开区 ,33,30,84,,,,,1,2012/2/13
经开区 ,34,29,84,,,,,1,2012/2/12
经开区 ,30,26,63,,,,,1,2012/2/11
经开区 ,30,21,44,,,,,0,2012/2/10
经开区 ,31,27,36,,,,,0,2012/2/9
经开区 ,30,21,51,,,,,1,2012/2/8
经开区 ,47,15,48,,,,,0,2012/2/7
经开区 ,73,72,149,,,,,2,2012/2/6
经开区 ,65,39,85,,,,,1,2012/2/5
经开区 ,48,47,67,,,,,1,2012/2/4
经开区 ,29,32,50,,,,,0,2012/2/3
经开区 ,40,27,45,,,,,0,2012/2/2
经开区 ,70,64,144,,,,,2,2012/2/1
经开区 ,68,50,120,,,,,2,2012/1/31
经开区 ,79,46,118,,,,,2,2012/1/30
经开区 ,77,80,108,,,,,2,2012/1/29
经开区 ,77,53,95,,,,,1,2012/1/28
经开区 ,53,32,74,,,,,1,2012/1/27
经开区 ,69,40,79,,,,,1,2012/1/26
经开区 ,41,24,53,,,,,1,2012/1/25
经开区 ,36,32,65,,,,,1,2012/1/24
经开区 ,42,26,63,,,,,1,2012/1/23
经开区 ,46,27,55,,,,,1,2012/1/22
经开区 ,54,30,57,,,,,1,2012/1/21
经开区 ,61,48,99,,,,,1,2012/1/20
经开区 ,82,55,127,,,,,2,2012/1/19
经开区 ,94,68,141,,,,,2,2012/1/18
经开区 ,74,73,125,,,,,2,2012/1/17
经开区 ,99,83,109,,,,,2,2012/1/16
经开区 ,81,62,90,,,,,1,2012/1/15
经开区 ,90,92,116,,,,,2,2012/1/14
经开区 ,78,83,120,,,,,2,2012/1/13
经开区 ,67,54,106,,,,,2,2012/1/12
经开区 ,77,87,141,,,,,2,2012/1/11
经开区 ,77,62,156,,,,,3,2012/1/10
经开区 ,83,77,123,,,,,2,2012/1/9
经开区 ,80,58,115,,,,,2,2012/1/8
经开区 ,84,63,81,,,,,1,2012/1/7
经开区 ,70,50,81,,,,,1,2012/1/6
经开区 ,37,38,59,,,,,1,2012/1/5
经开区 ,38,36,47,,,,,0,2012/1/4
经开区 ,57,39,64,,,,,1,2012/1/3
经开区 ,97,48,160,,,,,3,2012/1/2
经开区 ,109,88,189,,,,,3,2012/1/1
经开区 ,87,68,147,,,,,2,2011/12/31
经开区 ,90,68,179,,,,,3,2011/12/30
经开区 ,97,46,122,,,,,2,2011/12/29
经开区 ,61,72,99,,,,,1,2011/12/28
经开区 ,69,46,100,,,,,1,2011/12/27
经开区 ,58,47,104,,,,,2,2011/12/26
经开区 ,60,31,107,,,,,2,2011/12/25
经开区 ,69,19,60,,,,,1,2011/12/24
经开区 ,54,41,87,,,,,1,2011/12/23
经开区 ,63,32,76,,,,,1,2011/12/22
经开区 ,64,49,98,,,,,1,2011/12/21
经开区 ,75,50,128,,,,,2,2011/12/20
经开区 ,77,47,133,,,,,2,2011/12/19
经开区 ,60,31,114,,,,,2,2011/12/18
经开区 ,62,33,93,,,,,1,2011/12/17
经开区 ,67,37,96,,,,,1,2011/12/16
经开区 ,62,47,107,,,,,2,2011/12/15
经开区 ,64,42,107,,,,,2,2011/12/14
经开区 ,63,32,120,,,,,2,2011/12/13
经开区 ,62,26,95,,,,,1,2011/12/12
经开区 ,66,33,113,,,,,2,2011/12/11
经开区 ,86,30,69,,,,,1,2011/12/10
经开区 ,85,27,71,,,,,1,2011/12/9
经开区 ,64,34,60,,,,,1,2011/12/8
经开区 ,72,19,70,,,,,1,2011/12/7
经开区 ,66,27,63,,,,,1,2011/12/6
经开区 ,68,30,81,,,,,1,2011/12/5
经开区 ,64,34,104,,,,,2,2011/12/4
经开区 ,59,27,118,,,,,2,2011/12/3
经开区 ,54,31,98,,,,,1,2011/12/2
经开区 ,50,22,60,,,,,1,2011/12/1
经开区 ,33,24,45,,,,,0,2011/11/30
经开区 ,57,37,87,,,,,1,2011/11/29
经开区 ,32,34,116,,,,,2,2011/11/28
经开区 ,31,24,105,,,,,2,2011/11/27
经开区 ,24,20,98,,,,,1,2011/11/26
经开区 ,26,35,123,,,,,2,2011/11/25
经开区 ,17,27,85,,,,,1,2011/11/24
经开区 ,15,29,69,,,,,1,2011/11/23
经开区 ,14,15,76,,,,,1,2011/11/22
经开区 ,22,27,80,,,,,1,2011/11/21
经开区 ,21,22,45,,,,,0,2011/11/20
经开区 ,12,30,47,,,,,1,2011/11/19
经开区 ,16,22,58,,,,,1,2011/11/18
经开区 ,17,27,61,,,,,1,2011/11/17
经开区 ,18,29,73,,,,,1,2011/11/16
经开区 ,28,32,86,,,,,1,2011/11/15
经开区 ,15,28,68,,,,,1,2011/11/14
经开区 ,14,22,71,,,,,1,2011/11/13
经开区 ,18,29,84,,,,,1,2011/11/12
经开区 ,17,36,95,,,,,1,2011/11/11
经开区 ,12,24,70,,,,,1,2011/11/10
经开区 ,13,27,62,,,,,1,2011/11/9
经开区 ,13,23,35,,,,,0,2011/11/8
经开区 ,17,24,30,,,,,0,2011/11/7
经开区 ,18,21,70,,,,,1,2011/11/5
经开区 ,8,12,56,,,,,1,2011/11/5
经开区 ,17,19,66,,,,,1,2011/11/4
经开区 ,16,22,78,,,,,1,2011/11/3
经开区 ,19,24,93,,,,,1,2011/11/2
经开区 ,24,27,106,,,,,2,2011/11/1
经开区 ,11,34,106,,,,,2,2011/10/31
经开区 ,12,31,109,,,,,2,2011/10/30
经开区 ,12,26,90,,,,,1,2011/10/29
经开区 ,25,20,109,,,,,2,2011/10/28
经开区 ,19,14,79,,,,,1,2011/10/27
经开区 ,23,22,52,,,,,1,2011/10/26
经开区 ,13,15,51,,,,,1,2011/10/25
经开区 ,12,22,53,,,,,1,2011/10/24
经开区 ,10,13,61,,,,,1,2011/10/23
经开区 ,23,22,87,,,,,1,2011/10/22
经开区 ,19,41,86,,,,,1,2011/10/21
经开区 ,12,29,84,,,,,1,2011/10/20
经开区 ,12,21,90,,,,,1,2011/10/19
经开区 ,11,25,73,,,,,1,2011/10/18
经开区 ,18,28,63,,,,,1,2011/10/17
经开区 ,32,23,55,,,,,1,2011/10/16
经开区 ,30,28,48,,,,,0,2011/10/15
经开区 ,25,21,47,,,,,0,2011/10/14
经开区 ,17,27,48,,,,,0,2011/10/13
经开区 ,21,13,53,,,,,1,2011/10/12
经开区 ,17,13,66,,,,,1,2011/10/11
经开区 ,20,20,61,,,,,1,2011/10/10
经开区 ,19,25,79,,,,,1,2011/10/9
经开区 ,19,27,79,,,,,1,2011/10/8
经开区 ,15,25,76,,,,,1,2011/10/7
经开区 ,23,32,58,,,,,1,2011/10/6
经开区 ,19,31,56,,,,,1,2011/10/5
经开区 ,19,31,56,,,,,1,2011/10/5
经开区 ,18,22,62,,,,,1,2011/10/4
经开区 ,22,22,61,,,,,1,2011/10/3
经开区 ,18,30,65,,,,,1,2011/10/2
经开区 ,19,28,64,,,,,1,2011/10/1
经开区 ,32,29,62,,,,,1,2011/9/30
经开区 ,24,20,39,,,,,0,2011/9/29
经开区 ,18,12,51,,,,,1,2011/9/28
经开区 ,28,25,51,,,,,1,2011/9/27
经开区 ,19,15,82,,,,,1,2011/9/26
经开区 ,30,24,86,,,,,1,2011/9/25
经开区 ,30,25,68,,,,,1,2011/9/24
经开区 ,30,22,81,,,,,1,2011/9/23
经开区 ,16,19,79,,,,,1,2011/9/22
经开区 ,13,20,63,,,,,1,2011/9/21
经开区 ,13,13,31,,,,,0,2011/9/20
经开区 ,10,9,34,,,,,0,2011/9/19
经开区 ,9,5,26,,,,,0,2011/9/18
经开区 ,19,17,34,,,,,0,2011/9/17
经开区 ,12,21,69,,,,,1,2011/9/16
经开区 ,10,18,59,,,,,1,2011/9/15
经开区 ,13,15,45,,,,,0,2011/9/14
经开区 ,17,18,45,,,,,0,2011/9/13
经开区 ,11,22,39,,,,,0,2011/9/12
经开区 ,14,20,53,,,,,1,2011/9/11
经开区 ,27,21,52,,,,,1,2011/9/10
经开区 ,21,19,56,,,,,1,2011/9/9
经开区 ,18,26,45,,,,,0,2011/9/8
经开区 ,19,10,38,,,,,0,2011/9/7
经开区 ,15,13,22,,,,,0,2011/9/6
经开区 ,12,14,43,,,,,0,2011/9/5
经开区 ,28,27,51,,,,,1,2011/9/4
经开区 ,26,19,64,,,,,1,2011/9/3
经开区 ,31,24,91,,,,,1,2011/9/2
经开区 ,31,29,96,,,,,1,2011/9/1
经开区 ,31,30,84,,,,,1,2011/8/31
经开区 ,29,24,72,,,,,1,2011/8/30
经开区 ,28,28,66,,,,,1,2011/8/29
经开区 ,24,28,63,,,,,1,2011/8/28
经开区 ,28,27,51,,,,,1,2011/8/27
经开区 ,26,21,55,,,,,1,2011/8/26
经开区 ,29,29,78,,,,,1,2011/8/25
经开区 ,10,36,65,,,,,1,2011/8/24
经开区 ,10,16,63,,,,,1,2011/8/23
经开区 ,10,16,34,,,,,0,2011/8/22
经开区 ,10,14,35,,,,,0,2011/8/21
经开区 ,10,14,30,,,,,0,2011/8/20
经开区 ,10,10,38,,,,,0,2011/8/19
经开区 ,14,18,52,,,,,1,2011/8/18
经开区 ,12,24,52,,,,,1,2011/8/17
经开区 ,21,17,74,,,,,1,2011/8/16
经开区 ,15,23,95,,,,,1,2011/8/15
经开区 ,13,27,98,,,,,1,2011/8/14
经开区 ,12,23,87,,,,,1,2011/8/13
经开区 ,17,24,90,,,,,1,2011/8/12
经开区 ,19,23,88,,,,,1,2011/8/11
经开区 ,18,27,94,,,,,1,2011/8/10
经开区 ,18,26,94,,,,,1,2011/8/9
经开区 ,13,25,98,,,,,1,2011/8/8
经开区 ,14,34,91,,,,,1,2011/8/7
经开区 ,10,25,52,,,,,1,2011/8/6
经开区 ,8,25,65,,,,,1,2011/8/5
经开区 ,14,25,95,,,,,1,2011/8/4
经开区 ,7,19,65,,,,,1,2011/8/3
经开区 ,9,25,56,,,,,1,2011/8/2
经开区 ,10,15,39,,,,,0,2011/8/1
经开区 ,10,25,64,,,,,1,2011/7/31
经开区 ,9,19,33,,,,,0,2011/7/30
经开区 ,13,12,53,,,,,1,2011/7/29
经开区 ,14,27,76,,,,,1,2011/7/28
经开区 ,18,20,74,,,,,1,2011/7/27
经开区 ,22,33,80,,,,,1,2011/7/26
经开区 ,12,16,61,,,,,1,2011/7/25
经开区 ,19,35,90,,,,,1,2011/7/24
经开区 ,12,34,90,,,,,1,2011/7/23
经开区 ,11,28,56,,,,,1,2011/7/22
经开区 ,10,24,59,,,,,1,2011/7/21
经开区 ,16,26,82,,,,,1,2011/7/20
经开区 ,13,20,70,,,,,1,2011/7/19
经开区 ,12,24,62,,,,,1,2011/7/18
经开区 ,13,26,66,,,,,1,2011/7/17
经开区 ,13,28,69,,,,,1,2011/7/16
经开区 ,21,31,70,,,,,1,2011/7/15
经开区 ,14,29,57,,,,,1,2011/7/14
经开区 ,15,39,90,,,,,1,2011/7/13
经开区 ,11,45,87,,,,,1,2011/7/12
经开区 ,23,27,90,,,,,1,2011/7/11
经开区 ,18,39,106,,,,,2,2011/7/10
经开区 ,20,19,73,,,,,1,2011/7/9
经开区 ,15,14,81,,,,,1,2011/7/8
经开区 ,10,17,40,,,,,0,2011/7/7
经开区 ,10,19,29,,,,,0,2011/7/6
经开区 ,10,26,58,,,,,1,2011/7/5
经开区 ,10,12,41,,,,,0,2011/7/4
经开区 ,19,17,48,,,,,0,2011/7/3
经开区 ,22,19,40,,,,,0,2011/7/2
经开区 ,23,19,55,,,,,1,2011/7/1
经开区 ,23,31,61,,,,,1,2011/6/30
经开区 ,28,30,52,,,,,1,2011/6/29
经开区 ,18,15,48,,,,,0,2011/6/28
经开区 ,11,17,50,,,,,0,2011/6/27
经开区 ,23,19,52,,,,,1,2011/6/26
经开区 ,13,27,60,,,,,1,2011/6/25
经开区 ,17,17,53,,,,,1,2011/6/24
经开区 ,10,18,43,,,,,0,2011/6/23
经开区 ,10,21,57,,,,,1,2011/6/22
经开区 ,14,20,59,,,,,1,2011/6/21
经开区 ,20,15,71,,,,,1,2011/6/20
经开区 ,21,25,75,,,,,1,2011/6/19
经开区 ,12,15,47,,,,,0,2011/6/18
经开区 ,22,24,68,,,,,1,2011/6/17
经开区 ,14,29,67,,,,,1,2011/6/16
经开区 ,21,24,61,,,,,1,2011/6/15
经开区 ,19,14,64,,,,,1,2011/6/14
经开区 ,26,24,72,,,,,1,2011/6/13
经开区 ,27,38,82,,,,,1,2011/6/12
经开区 ,29,27,78,,,,,1,2011/6/11
经开区 ,20,25,55,,,,,1,2011/6/10
经开区 ,20,25,90,,,,,1,2011/6/9
经开区 ,26,20,84,,,,,1,2011/6/8
经开区 ,22,34,85,,,,,1,2011/6/7
经开区 ,18,30,94,,,,,1,2011/6/7
经开区 ,38,45,97,,,,,1,2011/6/6
经开区 ,18,29,93,,,,,1,2011/6/5
经开区 ,18,32,93,,,,,1,2011/6/4
经开区 ,28,45,84,,,,,1,2011/6/3
经开区 ,10,12,88,,,,,1,2011/6/2
经开区 ,21,14,65,,,,,1,2011/6/1
经开区 ,10,12,59,,,,,1,2011/5/31
经开区 ,7,36,79,,,,,1,2011/5/30
经开区 ,8,25,77,,,,,1,2011/5/29
经开区 ,16,19,67,,,,,1,2011/5/28
经开区 ,17,10,71,,,,,1,2011/5/27
经开区 ,13,23,85,,,,,1,2011/5/26
经开区 ,15,23,77,,,,,1,2011/5/25
经开区 ,11,37,72,,,,,1,2011/5/24
经开区 ,12,17,65,,,,,1,2011/5/23
经开区 ,8,27,43,,,,,0,2011/5/22
经开区 ,4,10,31,,,,,0,2011/5/21
经开区 ,24,30,97,,,,,1,2011/5/20
经开区 ,30,45,87,,,,,1,2011/5/19
经开区 ,34,58,92,,,,,1,2011/5/18
经开区 ,31,50,62,,,,,1,2011/5/17
经开区 ,36,34,48,,,,,0,2011/5/16
经开区 ,20,59,72,,,,,1,2011/5/15
经开区 ,10,35,49,,,,,0,2011/5/14
经开区 ,16,23,66,,,,,1,2011/5/13
经开区 ,17,42,59,,,,,1,2011/5/12
经开区 ,10,31,55,,,,,1,2011/5/11
经开区 ,13,14,51,,,,,1,2011/5/10
经开区 ,24,28,83,,,,,1,2011/5/9
经开区 ,19,22,87,,,,,1,2011/5/9
经开区 ,27,13,94,,,,,1,2011/5/7
经开区 ,28,15,94,,,,,1,2011/5/6
经开区 ,21,23,68,,,,,1,2011/5/5
经开区 ,15,19,83,,,,,1,2011/5/4
经开区 ,16,30,58,,,,,1,2011/5/3
经开区 ,9,15,51,,,,,1,2011/5/2
经开区 ,24,40,84,,,,,1,2011/5/1
经开区 ,62,47,193,,,,,3,2011/4/30
经开区 ,41,73,92,,,,,1,2011/4/29
经开区 ,22,49,75,,,,,1,2011/4/28
经开区 ,24,20,83,,,,,1,2011/4/27
经开区 ,49,49,99,,,,,1,2011/4/26
经开区 ,55,63,96,,,,,1,2011/4/25
经开区 ,29,39,91,,,,,1,2011/4/24
经开区 ,33,47,92,,,,,1,2011/4/23
经开区 ,31,39,111,,,,,2,2011/4/22
经开区 ,27,30,90,,,,,1,2011/4/21
经开区 ,34,40,99,,,,,1,2011/4/20
经开区 ,18,25,88,,,,,1,2011/4/19
经开区 ,25,24,90,,,,,1,2011/4/18
经开区 ,27,22,80,,,,,1,2011/4/17
经开区 ,20,14,90,,,,,1,2011/4/16
经开区 ,35,27,93,,,,,1,2011/4/15
经开区 ,77,64,129,,,,,2,2011/4/14
经开区 ,59,64,142,,,,,2,2011/4/13
经开区 ,30,35,139,,,,,2,2011/4/12
经开区 ,31,29,94,,,,,1,2011/4/11
经开区 ,41,52,135,,,,,2,2011/4/10
经开区 ,44,50,96,,,,,1,2011/4/9
经开区 ,25,39,100,,,,,1,2011/4/8
经开区 ,11,37,92,,,,,1,2011/4/7
经开区 ,14,22,80,,,,,1,2011/4/6
经开区 ,28,38,82,,,,,1,2011/4/5
经开区 ,25,39,88,,,,,1,2011/4/4
经开区 ,14,24,58,,,,,1,2011/4/3
经开区 ,13,22,81,,,,,1,2011/4/2
