点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
纺织城 ,60,41,280,,,,,中度重污染,2012/12/13
纺织城 ,51,40,262,,,,,中度重污染,2012/12/12
纺织城 ,54,40,121,,,,,轻微污染,2012/12/11
纺织城 ,56,34,112,,,,,轻微污染,2012/12/10
纺织城 ,57,27,85,,,,,良,2012/12/9
纺织城 ,56,33,88,,,,,良,2012/12/8
纺织城 ,55,32,90,,,,,良,2012/12/7
纺织城 ,58,27,98,,,,,良,2012/12/6
纺织城 ,59,25,99,,,,,良,2012/12/5
纺织城 ,66,27,124,,,,,轻微污染,2012/12/4
纺织城 ,76,31,129,,,,,轻微污染,2012/12/3
纺织城 ,89,37,320,,,,,重度污染,2012/12/2
纺织城 ,94,44,195,,,,,轻度污染,2012/12/1
纺织城 ,54,23,97,,,,,良,2012/11/30
纺织城 ,31,21,94,,,,,良,2012/11/29
纺织城 ,26,32,83,,,,,良,2012/11/28
纺织城 ,30,25,85,,,,,良,2012/11/27
纺织城 ,36,17,77,,,,,良,2012/11/26
纺织城 ,38,19,90,,,,,良,2012/11/25
纺织城 ,28,29,63,,,,,良,2012/11/24
纺织城 ,29,20,72,,,,,良,2012/11/23
纺织城 ,33,30,156,,,,,轻度污染,2012/11/22
纺织城 ,32,31,133,,,,,轻微污染,2012/11/21
纺织城 ,41,32,117,,,,,轻微污染,2012/11/20
纺织城 ,32,32,94,,,,,良,2012/11/19
纺织城 ,51,50,108,,,,,轻微污染,2012/11/18
纺织城 ,43,34,83,,,,,良,2012/11/17
纺织城 ,24,30,60,,,,,良,2012/11/16
纺织城 ,51,44,119,,,,,轻微污染,2012/11/15
纺织城 ,21,33,84,,,,,良,2012/11/14
纺织城 ,26,35,82,,,,,良,2012/11/13
纺织城 ,23,30,72,,,,,良,2012/11/12
纺织城 ,19,26,69,,,,,良,2012/11/11
纺织城 ,21,23,96,,,,,良,2012/11/10
纺织城 ,18,29,93,,,,,良,2012/11/9
纺织城 ,21,28,54,,,,,良,2012/11/8
纺织城 ,27,29,92,,,,,良,2012/11/7
纺织城 ,23,29,93,,,,,良,2012/11/6
纺织城 ,24,30,81,,,,,良,2012/11/5
纺织城 ,26,25,69,,,,,良,2012/11/4
纺织城 ,23,24,92,,,,,良,2012/11/3
纺织城 ,29,25,108,,,,,轻微污染,2012/11/2
纺织城 ,31,29,83,,,,,良,2012/11/1
纺织城 ,16,29,78,,,,,良,2012/10/31
纺织城 ,19,23,90,,,,,良,2012/10/30
纺织城 ,21,32,91,,,,,良,2012/10/29
纺织城 ,24,35,94,,,,,良,2012/10/28
纺织城 ,21,32,92,,,,,良,2012/10/27
纺织城 ,24,34,117,,,,,轻微污染,2012/10/26
纺织城 ,17,33,84,,,,,良,2012/10/25
纺织城 ,19,29,79,,,,,良,2012/10/24
纺织城 ,21,36,81,,,,,良,2012/10/23
纺织城 ,19,27,49,,,,,优,2012/10/22
纺织城 ,21,34,115,,,,,轻微污染,2012/10/21
纺织城 ,19,33,91,,,,,良,2012/10/20
纺织城 ,20,30,87,,,,,良,2012/10/19
纺织城 ,19,30,89,,,,,良,2012/10/18
纺织城 ,20,29,68,,,,,良,2012/10/17
纺织城 ,21,31,90,,,,,良,2012/10/16
纺织城 ,20,29,130,,,,,轻微污染,2012/10/15
纺织城 ,21,34,87,,,,,良,2012/10/14
纺织城 ,18,21,81,,,,,良,2012/10/13
纺织城 ,20,42,120,,,,,轻微污染,2012/10/12
纺织城 ,26,27,121,,,,,轻微污染,2012/10/11
纺织城 ,18,24,75,,,,,良,2012/10/10
纺织城 ,17,23,90,,,,,良,2012/10/9
纺织城 ,18,28,130,,,,,轻微污染,2012/10/8
纺织城 ,20,35,114,,,,,轻微污染,2012/10/7
纺织城 ,16,21,89,,,,,良,2012/10/6
纺织城 ,20,19,79,,,,,良,2012/10/5
纺织城 ,19,25,73,,,,,良,2012/10/4
纺织城 ,14,24,85,,,,,良,2012/10/3
纺织城 ,19,30,109,,,,,轻微污染,2012/10/2
纺织城 ,16,31,86,,,,,良,2012/10/1
纺织城 ,20,29,81,,,,,良,2012/9/30
纺织城 ,19,24,64,,,,,良,2012/9/29
纺织城 ,16,21,55,,,,,良,2012/9/28
纺织城 ,17,21,68,,,,,良,2012/9/27
纺织城 ,18,15,42,,,,,优,2012/9/26
纺织城 ,16,14,89,,,,,良,2012/9/25
纺织城 ,24,29,116,,,,,轻微污染,2012/9/24
纺织城 ,20,22,98,,,,,良,2012/9/23
纺织城 ,17,20,80,,,,,良,2012/9/22
纺织城 ,11,23,78,,,,,良,2012/9/21
纺织城 ,14,27,76,,,,,良,2012/9/20
纺织城 ,16,21,71,,,,,良,2012/9/19
纺织城 ,20,24,76,,,,,良,2012/9/18
纺织城 ,15,21,71,,,,,良,2012/9/17
纺织城 ,18,15,52,,,,,良,2012/9/16
纺织城 ,23,19,65,,,,,良,2012/9/15
纺织城 ,20,20,54,,,,,良,2012/9/14
纺织城 ,17,18,47,,,,,优,2012/9/13
纺织城 ,16,14,49,,,,,优,2012/9/12
纺织城 ,14,12,59,,,,,良,2012/9/11
纺织城 ,17,13,63,,,,,良,2012/9/10
纺织城 ,14,19,55,,,,,良,2012/9/9
纺织城 ,20,19,65,,,,,良,2012/9/8
纺织城 ,19,15,71,,,,,良,2012/9/7
纺织城 ,17,22,79,,,,,良,2012/9/6
纺织城 ,22,23,74,,,,,良,2012/9/5
纺织城 ,26,21,55,,,,,良,2012/9/4
纺织城 ,26,21,55,,,,,良,2012/9/4
纺织城 ,21,17,36,,,,,优,2012/9/3
纺织城 ,19,13,32,,,,,优,2012/9/2
纺织城 ,21,14,33,,,,,优,2012/9/1
纺织城 ,19,17,66,,,,,良,2012/8/31
纺织城 ,21,20,64,,,,,良,2012/8/30
纺织城 ,22,25,60,,,,,良,2012/8/29
纺织城 ,19,22,76,,,,,良,2012/8/28
纺织城 ,19,19,89,,,,,良,2012/8/27
纺织城 ,18,14,80,,,,,良,2012/8/26
纺织城 ,20,25,74,,,,,良,2012/8/25
纺织城 ,21,17,54,,,,,良,2012/8/24
纺织城 ,15,15,54,,,,,良,2012/8/23
纺织城 ,16,22,57,,,,,良,2012/8/22
纺织城 ,20,21,39,,,,,优,2012/8/21
纺织城 ,22,22,36,,,,,优,2012/8/20
纺织城 ,32,17,45,,,,,优,2012/8/19
纺织城 ,34,17,57,,,,,良,2012/8/18
纺织城 ,35,16,65,,,,,良,2012/8/17
纺织城 ,39,28,79,,,,,良,2012/8/16
纺织城 ,37,24,63,,,,,良,2012/8/15
纺织城 ,35,22,56,,,,,良,2012/8/14
纺织城 ,26,19,71,,,,,良,2012/8/13
纺织城 ,25,17,87,,,,,良,2012/8/12
纺织城 ,18,19,74,,,,,良,2012/8/11
纺织城 ,19,17,76,,,,,良,2012/8/10
纺织城 ,15,19,75,,,,,良,2012/8/9
纺织城 ,17,17,70,,,,,良,2012/8/8
纺织城 ,22,25,56,,,,,良,2012/8/7
纺织城 ,16,19,58,,,,,良,2012/8/6
纺织城 ,13,14,76,,,,,良,2012/8/5
纺织城 ,15,14,77,,,,,良,2012/8/4
纺织城 ,16,15,69,,,,,良,2012/8/3
纺织城 ,33,24,52,,,,,良,2012/8/2
纺织城 ,24,22,53,,,,,良,2012/8/1
纺织城 ,23,12,51,,,,,良,2012/7/31
纺织城 ,36,21,66,,,,,良,2012/7/30
纺织城 ,26,29,69,,,,,良,2012/7/29
纺织城 ,36,18,51,,,,,良,2012/7/28
纺织城 ,32,18,45,,,,,优,2012/7/27
纺织城 ,35,22,74,,,,,良,2012/7/26
纺织城 ,32,18,71,,,,,良,2012/7/25
纺织城 ,29,21,51,,,,,良,2012/7/24
纺织城 ,26,19,54,,,,,良,2012/7/23
纺织城 ,23,13,51,,,,,良,2012/7/22
纺织城 ,27,12,71,,,,,良,2012/7/21
纺织城 ,26,14,82,,,,,良,2012/7/20
纺织城 ,25,15,79,,,,,良,2012/7/19
纺织城 ,26,17,77,,,,,良,2012/7/18
纺织城 ,24,15,71,,,,,良,2012/7/17
纺织城 ,24,15,70,,,,,良,2012/7/16
纺织城 ,24,15,70,,,,,良,2012/7/16
纺织城 ,26,18,64,,,,,良,2012/7/15
纺织城 ,22,15,67,,,,,良,2012/7/14
纺织城 ,34,27,57,,,,,良,2012/7/13
纺织城 ,29,25,58,,,,,良,2012/7/12
纺织城 ,23,13,60,,,,,良,2012/7/11
纺织城 ,24,15,53,,,,,良,2012/7/10
纺织城 ,16,15,45,,,,,优,2012/7/9
纺织城 ,20,14,56,,,,,良,2012/7/8
纺织城 ,24,12,48,,,,,优,2012/7/7
纺织城 ,20,19,57,,,,,良,2012/7/6
纺织城 ,23,18,41,,,,,优,2012/7/5
纺织城 ,19,20,44,,,,,优,2012/7/4
纺织城 ,19,15,45,,,,,优,2012/7/3
纺织城 ,18,22,55,,,,,良,2012/7/2
纺织城 ,27,17,36,,,,,优,2012/7/1
纺织城 ,21,20,42,,,,,优,2012/6/30
纺织城 ,27,15,57,,,,,良,2012/6/29
纺织城 ,32,10,53,,,,,良,2012/6/28
纺织城 ,26,20,71,,,,,良,2012/6/27
纺织城 ,21,18,54,,,,,良,2012/6/26
纺织城 ,36,15,69,,,,,良,2012/6/25
纺织城 ,31,16,61,,,,,良,2012/6/24
纺织城 ,37,15,56,,,,,良,2012/6/23
纺织城 ,37,16,57,,,,,良,2012/6/22
纺织城 ,37,29,72,,,,,良,2012/6/21
纺织城 ,30,22,69,,,,,良,2012/6/20
纺织城 ,38,18,68,,,,,良,2012/6/19
纺织城 ,39,19,58,,,,,良,2012/6/18
纺织城 ,36,24,66,,,,,良,2012/6/17
纺织城 ,27,22,64,,,,,良,2012/6/16
纺织城 ,38,25,61,,,,,良,2012/6/15
纺织城 ,35,19,63,,,,,良,2012/6/14
纺织城 ,26,30,59,,,,,良,2012/6/13
纺织城 ,28,24,66,,,,,良,2012/6/12
纺织城 ,35,27,62,,,,,良,2012/6/11
纺织城 ,28,28,58,,,,,良,2012/6/10
纺织城 ,30,22,60,,,,,良,2012/6/9
纺织城 ,22,24,52,,,,,良,2012/6/8
纺织城 ,23,22,68,,,,,良,2012/6/7
纺织城 ,23,22,59,,,,,良,2012/6/6
纺织城 ,33,15,76,,,,,良,2012/6/5
纺织城 ,29,17,69,,,,,良,2012/6/4
纺织城 ,24,10,52,,,,,良,2012/6/3
纺织城 ,21,15,57,,,,,良,2012/6/2
纺织城 ,21,15,66,,,,,良,2012/6/1
纺织城 ,23,17,55,,,,,良,2012/5/31
纺织城 ,21,17,44,,,,,优,2012/5/30
纺织城 ,21,16,51,,,,,良,2012/5/29
纺织城 ,24,15,52,,,,,良,2012/5/28
纺织城 ,23,15,63,,,,,良,2012/5/27
纺织城 ,16,19,63,,,,,良,2012/5/26
纺织城 ,18,15,80,,,,,良,2012/5/25
纺织城 ,16,19,84,,,,,良,2012/5/24
纺织城 ,10,17,79,,,,,良,2012/5/23
纺织城 ,12,12,53,,,,,良,2012/5/22
纺织城 ,13,14,56,,,,,良,2012/5/21
纺织城 ,19,20,73,,,,,良,2012/5/20
纺织城 ,29,40,82,,,,,良,2012/5/19
纺织城 ,24,40,78,,,,,良,2012/5/18
纺织城 ,21,39,69,,,,,良,2012/5/17
纺织城 ,25,37,68,,,,,良,2012/5/16
纺织城 ,16,26,56,,,,,良,2012/5/15
纺织城 ,14,25,63,,,,,良,2012/5/14
纺织城 ,19,20,76,,,,,良,2012/5/13
纺织城 ,13,14,64,,,,,良,2012/5/12
纺织城 ,12,14,54,,,,,良,2012/5/11
纺织城 ,20,25,73,,,,,良,2012/5/10
纺织城 ,30,25,77,,,,,良,2012/5/9
纺织城 ,27,26,83,,,,,良,2012/5/8
纺织城 ,33,25,86,,,,,良,2012/5/7
纺织城 ,32,40,83,,,,,良,2012/5/6
纺织城 ,37,35,76,,,,,良,2012/5/5
纺织城 ,29,35,76,,,,,良,2012/5/4
纺织城 ,18,32,69,,,,,良,2012/5/3
纺织城 ,24,30,68,,,,,良,2012/5/2
纺织城 ,14,37,95,,,,,良,2012/5/1
纺织城 ,21,16,80,,,,,良,2012/4/30
纺织城 ,24,34,106,,,,,轻微污染,2012/4/29
纺织城 ,43,39,101,,,,,轻微污染,2012/4/28
纺织城 ,38,36,80,,,,,良,2012/4/27
纺织城 ,42,37,91,,,,,良,2012/4/26
纺织城 ,36,37,87,,,,,良,2012/4/25
纺织城 ,30,25,71,,,,,良,2012/4/24
纺织城 ,45,38,100,,,,,良,2012/4/23
纺织城 ,34,30,92,,,,,良,2012/4/22
纺织城 ,33,32,93,,,,,良,2012/4/21
纺织城 ,33,30,88,,,,,良,2012/4/20
纺织城 ,33,33,64,,,,,良,2012/4/19
纺织城 ,41,30,90,,,,,良,2012/4/18
纺织城 ,53,37,95,,,,,良,2012/4/17
纺织城 ,34,33,69,,,,,良,2012/4/16
纺织城 ,31,34,70,,,,,良,2012/4/15
纺织城 ,26,24,60,,,,,良,2012/4/14
纺织城 ,21,21,57,,,,,良,2012/4/13
纺织城 ,39,25,51,,,,,良,2012/4/12
纺织城 ,34,25,69,,,,,良,2012/4/11
纺织城 ,33,26,66,,,,,良,2012/4/10
纺织城 ,29,25,65,,,,,良,2012/4/9
纺织城 ,25,23,85,,,,,良,2012/4/8
纺织城 ,33,26,81,,,,,良,2012/4/7
纺织城 ,30,24,79,,,,,良,2012/4/6
纺织城 ,24,20,79,,,,,良,2012/4/5
纺织城 ,27,20,76,,,,,良,2012/4/4
纺织城 ,27,23,80,,,,,良,2012/4/3
纺织城 ,35,29,81,,,,,良,2012/4/2
纺织城 ,30,31,73,,,,,良,2012/4/1
纺织城 ,29,24,63,,,,,良,2012/3/31
纺织城 ,48,26,77,,,,,良,2012/3/30
纺织城 ,51,22,90,,,,,良,2012/3/29
纺织城 ,45,55,93,,,,,良,2012/3/28
纺织城 ,52,38,91,,,,,良,2012/3/27
纺织城 ,56,49,85,,,,,良,2012/3/26
纺织城 ,52,35,79,,,,,良,2012/3/25
纺织城 ,47,25,71,,,,,良,2012/3/24
纺织城 ,49,24,64,,,,,良,2012/3/23
纺织城 ,48,24,59,,,,,良,2012/3/22
纺织城 ,48,27,71,,,,,良,2012/3/21
纺织城 ,48,24,64,,,,,良,2012/3/20
纺织城 ,56,26,103,,,,,轻微污染,2012/3/19
纺织城 ,60,40,122,,,,,轻微污染,2012/3/18
纺织城 ,41,34,86,,,,,良,2012/3/17
纺织城 ,35,35,73,,,,,良,2012/3/16
纺织城 ,37,37,80,,,,,良,2012/3/15
纺织城 ,40,35,90,,,,,良,2012/3/14
纺织城 ,55,50,106,,,,,轻微污染,2012/3/13
纺织城 ,43,25,83,,,,,良,2012/3/12
纺织城 ,37,42,66,,,,,良,2012/3/11
纺织城 ,43,52,81,,,,,良,2012/3/10
纺织城 ,42,29,60,,,,,良,2012/3/9
纺织城 ,32,31,62,,,,,良,2012/3/8
纺织城 ,30,27,67,,,,,良,2012/3/7
纺织城 ,27,28,60,,,,,良,2012/3/6
纺织城 ,41,37,73,,,,,良,2012/3/5
纺织城 ,32,37,69,,,,,良,2012/3/4
纺织城 ,33,33,67,,,,,良,2012/3/3
纺织城 ,39,44,98,,,,,良,2012/3/2
纺织城 ,49,69,124,,,,,轻微污染,2012/3/1
纺织城 ,57,44,112,,,,,轻微污染,2012/2/29
纺织城 ,43,30,103,,,,,轻微污染,2012/2/28
纺织城 ,41,35,78,,,,,良,2012/2/27
纺织城 ,52,35,63,,,,,良,2012/2/26
纺织城 ,50,21,81,,,,,良,2012/2/25
纺织城 ,68,57,95,,,,,良,2012/2/24
纺织城 ,55,64,125,,,,,轻微污染,2012/2/23
纺织城 ,65,47,123,,,,,轻微污染,2012/2/22
纺织城 ,54,29,93,,,,,良,2012/2/21
纺织城 ,42,26,92,,,,,良,2012/2/20
纺织城 ,49,29,52,,,,,良,2012/2/19
纺织城 ,38,25,45,,,,,优,2012/2/18
纺织城 ,39,19,55,,,,,良,2012/2/17
纺织城 ,50,29,100,,,,,良,2012/2/16
纺织城 ,52,45,115,,,,,轻微污染,2012/2/15
纺织城 ,56,29,113,,,,,轻微污染,2012/2/14
纺织城 ,45,27,98,,,,,良,2012/2/13
纺织城 ,37,29,98,,,,,良,2012/2/12
纺织城 ,38,24,80,,,,,良,2012/2/11
纺织城 ,36,19,79,,,,,良,2012/2/10
纺织城 ,35,19,36,,,,,优,2012/2/9
纺织城 ,29,20,52,,,,,良,2012/2/8
纺织城 ,35,15,42,,,,,优,2012/2/7
纺织城 ,63,44,118,,,,,轻微污染,2012/2/6
纺织城 ,62,44,85,,,,,良,2012/2/5
