点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
草滩 ,59,54,173,101,32,38,333,7,2013-02-24
草滩 ,45,48,123,96,32,38,235,6,2013-02-23
草滩 ,37,44,106,89,29,34,205,6,2013-02-22
草滩 ,31,48,110,87,24,30,212,6,2013-02-21
草滩 ,37,35,13,85,17,21,162,4,2013-02-20
草滩 ,32,33,13,83,11,10,144,3,2013-02-19
草滩 ,24,30,13,84,11,14,130,3,2013-02-18
草滩 ,91,40,169,121,34,38,327,7,2013-02-17
草滩 ,79,32,13,129,33,48,311,7,2013-02-16
草滩 ,50,20,68,121,34,50,103,3,2013-02-15
草滩 ,81,34,97,121,29,39,188,4,2013-02-14
草滩 ,76,24,13,119,34,45,103,3,2013-02-13
草滩 ,77,22,13,119,32,45,221,6,2013-02-12
草滩 ,74,27,13,117,21,31,299,6,2013-02-11
草滩 ,98,34,212,114,32,42,464,7,2013-02-10
草滩 ,82,32,50,108,34,45,320,7,2013-02-09
草滩 ,69,35,13,105,17,25,170,4,2013-02-08
草滩 ,85,40,13,105,17,26,223,6,2013-02-07
草滩 ,103,59,162,107,18,20,324,7,2013-02-06
草滩 ,89,54,93,104,25,30,180,4,2013-02-05
草滩 ,89,48,13,106,9,13,201,6,2013-02-04
草滩 ,102,57,13,106,9,13,219,6,2013-02-03
草滩 ,109,77,179,108,14,18,396,7,2013-02-02
草滩 ,100,97,308,106,14,17,430,7,2013-02-01
草滩 ,107,93,159,103,11,15,315,7,2013-01-31
草滩 ,108,105,368,114,14,18,460,7,2013-01-30
草滩 ,104,83,170,114,24,26,327,7,2013-01-29
草滩 ,83,99,222,113,11,15,349,7,2013-01-28
草滩 ,35,73,107,108,2,3,192,4,2013-01-27
草滩 ,30,83,156,109,10,14,272,6,2013-01-26
草滩 ,30,67,122,105,16,20,185,4,2013-01-25
草滩 ,38,40,58,100,17,23,67,1,2013-01-24
草滩 ,59,85,161,109,12,16,286,6,2013-01-23
草滩 ,57,61,98,106,13,17,123,3,2013-01-22
草滩 ,52,47,63,114,14,17,75,3,2013-01-21
草滩 ,71,89,205,135,6,6,398,7,2013-01-20
草滩 ,84,102,279,135,5,6,410,7,2013-01-19
草滩 ,88,102,172,123,5,7,300,6,2013-01-18
草滩 ,66,69,119,112,9,12,196,4,2013-01-17
草滩 ,65,78,158,106,12,10,222,6,2013-01-16
草滩 ,51,49,127,101,10,10,200,4,2013-01-15
草滩 ,57,60,248,111,6,8,404,7,2013-01-14
草滩 ,38,40,199,110,5,7,390,7,2013-01-13
草滩 ,41,38,115,102,6,7,217,6,2013-01-12
草滩 ,52,45,145,102,11,11,272,6,2013-01-11
草滩 ,38,40,159,105,5,8,317,7,2013-01-10
草滩 ,33,30,113,93,5,6,216,6,2013-01-09
草滩 ,57,70,299,107,8,11,446,7,2013-01-08
草滩 ,68,84,307,104,7,10,373,7,2013-01-07
草滩 ,71,73,240,99,6,8,419,7,2013-01-06
草滩 ,68,59,167,76,9,11,303,7,2013-01-05
